,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
197,2004,Spring,CALS,A E,110,EXPERNC AG&BIO ENGR,32,1,3
208,2004,Spring,CALS,A E,160X,ENGR PROBS&CPTR LAB,18,0,0
234,2004,Summer,CALS,A E,203,CMPTR APPL&MODELING,16,0,0
235,2004,Fall,CALS,A E,203,CMPTR APPL&MODELING,30,0,0
240,2004,Spring,CALS,A E,216,FND AG &BIOSYS ENGR,29,1,3
255,2004,Fall,CALS,A E,271,PARAM SLD MODEL ENG,19,2,11
256,2004,Spring,CALS,A E,271,PARAM SLD MODEL ENG,14,0,0
277,2004,Fall,CALS,A E,272,PRO/ENG MOD&ASSEMBL,31,1,3
278,2004,Spring,CALS,A E,272,PRO/ENG MOD&ASSEMBL,29,4,14
317,2004,Fall,CALS,A E,340,ANALY&DS FIELD MACH,23,1,4
327,2004,Spring,CALS,A E,342,AGRI TRACTOR POWER,37,0,0
339,2004,Fall,CALS,A E,363,ELEC POWR&ELECTRONC,34,1,3
359,2004,Fall,CALS,A E,401,SENIOR SEMINAR,29,0,0
373,2004,Fall,CALS,A E,404,A B E INSTRUMENTATN,22,0,0
399,2004,Fall,CALS,A E,413,FLUID POWR CIRCUITS,32,0,0
410,2004,Fall,CALS,A E,415,AGRIC ENGR DESIGN I,30,0,0
431,2004,Fall,CALS,A E,416,AG ENGR DESIGN II,3,0,0
432,2004,Spring,CALS,A E,416,AG ENGR DESIGN II,11,0,0
452,2004,Fall,CALS,A E,421,NAT RESOURC CONSERV,13,1,8
481,2004,Fall,CALS,A E,447,PWR&CONTROL HYDRAUL,33,0,0
489,2004,Spring,CALS,A E,469,GRAIN PROCESS&HANDL,9,0,0
500,2004,Spring,CALS,A E,472,ENVIR MODIF SYS BIO,4,0,0
515,2004,Fall,CALS,A E,490B,IND STD BIOSYS ENGR,3,0,0
519,2004,Fall,CALS,A E,490C,IND STD CPTR-A DSGN,1,0,0
520,2004,Spring,CALS,A E,490C,IND STD CPTR-A DSGN,13,1,8
528,2004,Fall,CALS,A E,490E,IND STD ENVIR SYSTS,1,0,0
543,2004,Fall,CALS,A E,490P,IND STDY POWR &MACH,2,0,0
544,2004,Spring,CALS,A E,490P,IND STDY POWR &MACH,5,0,0
562,2004,Spring,CALS,A E,490Q,IND STDY STRUCTURES,1,0,0
566,2004,Spring,CALS,A E,490R,IND STDY PROCES ENG,1,0,0
573,2004,Fall,CALS,A E,490S,IND STD ENVIR&N RES,1,0,0
574,2004,Spring,CALS,A E,490S,IND STD ENVIR&N RES,1,0,0
596,2004,Spring,CALS,A ECL,130,WILDLIFE&AGRICULTUR,68,27,40
599,2004,Fall,CALS,A ECL,211,ANIMAL ECOL CAREERS,66,0,0
600,2004,Spring,CALS,A ECL,211,ANIMAL ECOL CAREERS,37,0,0
605,2004,Fall,CALS,A ECL,310,VERTEBRATE BIOLOGY,115,28,24
607,2004,Summer,CALS,A ECL,312,ECOLOGY,5,0,0
608,2004,Fall,CALS,A ECL,312,ECOLOGY,93,13,14
637,2004,Spring,CALS,A ECL,321,FISH BIOLOGY,17,2,12
652,2004,Spring,CALS,A ECL,330,INTERPR NAT RESOURC,38,3,8
658,2004,Spring,CALS,A ECL,350,ECOLOG METHDS&ANALY,39,5,13
662,2004,Fall,CALS,A ECL,361,NATURAL HIST FISHES,30,2,7
665,2004,Spring,CALS,A ECL,362,NATU HIST REPT&AMPH,30,1,3
668,2004,Spring,CALS,A ECL,363,NATURAL HIST BIRDS,35,0,0
672,2004,Fall,CALS,A ECL,364,NATURL HIST MAMMALS,30,1,3
673,2004,Spring,CALS,A ECL,364,NATURL HIST MAMMALS,11,1,9
715,2004,Spring,CALS,A ECL,401,INTR AQUAT ANIM MED,21,1,5
731,2004,Fall,CALS,A ECL,410,AQUATIC ECOLOGY,27,3,11
733,2004,Fall,CALS,A ECL,410L,AQUATIC ECOLOGY LAB,23,5,22
734,2004,Fall,CALS,A ECL,411,ID AQUATIC ORGANSMS,16,1,6
736,2004,Spring,CALS,A ECL,413,COMMUNTY ECOLGY&MGT,15,5,33
756,2004,Fall,CALS,A ECL,440,FISHERY MANAGEMENT,12,0,0
774,2004,Spring,CALS,A ECL,442,AQUACULTURE,8,3,38
785,2004,Spring,CALS,A ECL,450X,PERSP WILDLIF CNSRV,10,0,0
787,2004,Fall,CALS,A ECL,451,WILDLIFE MANAGEMENT,32,0,0
1318,2004,Summer,BUS,ACCT,215,LEGAL ENVIRONMT BUS,23,0,0
1319,2004,Fall,BUS,ACCT,215,LEGAL ENVIRONMT BUS,650,29,4
1320,2004,Spring,BUS,ACCT,215,LEGAL ENVIRONMT BUS,492,37,8
1364,2004,Summer,BUS,ACCT,284,FINANCIAL ACCOUNTNG,84,18,21
1365,2004,Fall,BUS,ACCT,284,FINANCIAL ACCOUNTNG,795,137,17
1366,2004,Spring,BUS,ACCT,284,FINANCIAL ACCOUNTNG,539,99,18
1413,2004,Summer,BUS,ACCT,285,MANAGERIAL ACCOUNTG,52,1,2
1414,2004,Fall,BUS,ACCT,285,MANAGERIAL ACCOUNTG,413,97,23
1415,2004,Spring,BUS,ACCT,285,MANAGERIAL ACCOUNTG,574,237,41
1488,2004,Fall,BUS,ACCT,316,BUSINESS LAW,43,2,5
1489,2004,Spring,BUS,ACCT,316,BUSINESS LAW,37,2,5
1510,2004,Summer,BUS,ACCT,383,INTMD MANAGERL ACCT,42,3,7
1511,2004,Fall,BUS,ACCT,383,INTMD MANAGERL ACCT,97,10,10
1512,2004,Spring,BUS,ACCT,383,INTMD MANAGERL ACCT,96,3,3
1556,2004,Fall,BUS,ACCT,384,ACCT INFO SYSTEMS,72,4,6
1557,2004,Spring,BUS,ACCT,384,ACCT INFO SYSTEMS,74,6,8
1588,2004,Summer,BUS,ACCT,386,INTMED ACCOUNTING I,14,0,0
1589,2004,Fall,BUS,ACCT,386,INTMED ACCOUNTING I,128,29,23
1590,2004,Spring,BUS,ACCT,386,INTMED ACCOUNTING I,83,10,12
1633,2004,Fall,BUS,ACCT,387,INTMD ACCOUNTING II,80,26,33
1634,2004,Spring,BUS,ACCT,387,INTMD ACCOUNTING II,93,27,29
1682,2004,Summer,BUS,ACCT,485,PRIN FED INCOME TAX,41,2,5
1683,2004,Fall,BUS,ACCT,485,PRIN FED INCOME TAX,63,7,11
1684,2004,Spring,BUS,ACCT,485,PRIN FED INCOME TAX,66,4,6
1723,2004,Fall,BUS,ACCT,488,NONPROFIT INST ACCT,31,2,6
1724,2004,Spring,BUS,ACCT,488,NONPROFIT INST ACCT,48,3,6
1750,2004,Summer,BUS,ACCT,490,INDEPENDENT STUDY,1,0,0
1751,2004,Fall,BUS,ACCT,490,INDEPENDENT STUDY,1,1,100
1752,2004,Spring,BUS,ACCT,490,INDEPENDENT STUDY,7,0,0
1769,2004,Fall,BUS,ACCT,495,ADV ACCT PROBLEMS,21,3,14
1770,2004,Spring,BUS,ACCT,495,ADV ACCT PROBLEMS,15,1,7
1817,2004,Summer,BUS,ACCT,497,INTRO TO AUDITING,26,1,4
1818,2004,Fall,BUS,ACCT,497,INTRO TO AUDITING,45,1,2
1819,2004,Spring,BUS,ACCT,497,INTRO TO AUDITING,61,4,7
1869,2004,Fall,LAS,ADVRT,230,ADVERTISING PRINCIP,246,24,10
1870,2004,Spring,LAS,ADVRT,230,ADVERTISING PRINCIP,251,36,14
1903,2004,Summer,LAS,ADVRT,301,STRATEG PLAN AD &PR,16,2,13
1904,2004,Fall,LAS,ADVRT,301,STRATEG PLAN AD &PR,46,6,13
1905,2004,Spring,LAS,ADVRT,301,STRATEG PLAN AD &PR,52,1,2
1944,2004,Summer,LAS,ADVRT,334,ADVERTSNG CREATIVTY,14,2,14
1945,2004,Fall,LAS,ADVRT,334,ADVERTSNG CREATIVTY,19,4,21
1946,2004,Spring,LAS,ADVRT,334,ADVERTSNG CREATIVTY,17,0,0
1976,2004,Fall,LAS,ADVRT,335,ADVERT MEDIA BUYING,39,2,5
1977,2004,Spring,LAS,ADVRT,335,ADVERT MEDIA BUYING,44,1,2
2033,2004,Fall,LAS,ADVRT,434,ADVERTISING CAMPGNS,32,2,6
2034,2004,Spring,LAS,ADVRT,434,ADVERTISING CAMPGNS,33,1,3
2062,2004,Spring,LAS,ADVRT,435,ADV AD/PUB REL CAMP,42,3,7
2065,2004,Fall,LAS,ADVRT,436,AD PORTFLIO PRACTCM,19,0,0
2134,2004,Fall,ENGR,AER E,160,AEROSPAC ENG PROBLM,108,14,13
2135,2004,Spring,ENGR,AER E,160,AEROSPAC ENG PROBLM,22,1,5
2164,2004,Fall,ENGR,AER E,160H,HONORS AER ENG PROB,35,3,9
2180,2004,Fall,ENGR,AER E,161,NUM&GRAPH TCHNQ AER,24,5,21
2181,2004,Spring,ENGR,AER E,161,NUM&GRAPH TCHNQ AER,78,10,13
2209,2004,Spring,ENGR,AER E,161H,HON NUM&GRAPH TCHNQ,8,0,0
2225,2004,Fall,ENGR,AER E,202,INSTRUMENTATION LAB,26,8,31
2226,2004,Spring,ENGR,AER E,202,INSTRUMENTATION LAB,91,11,12
2228,2004,Spring,ENGR,AER E,202H,HONR INSTRUMNTN LAB,8,0,0
2231,2004,Fall,ENGR,AER E,243,AERODYNAMICS I,30,14,47
2232,2004,Spring,ENGR,AER E,243,AERODYNAMICS I,58,18,31
2251,2004,Fall,ENGR,AER E,243L,AERODYNAMICS LAB I,23,2,9
2252,2004,Spring,ENGR,AER E,243L,AERODYNAMICS LAB I,51,2,4
2265,2004,Fall,ENGR,AER E,261,INTRO AEROSPAC ENGR,66,8,12
2266,2004,Spring,ENGR,AER E,261,INTRO AEROSPAC ENGR,23,2,9
2295,2004,Fall,ENGR,AER E,265,SCI BALLOON ENGR&OP,7,0,0
2335,2004,Summer,ENGR,AER E,290X,INDEPENDENT STUDY,1,0,0
2336,2004,Spring,ENGR,AER E,290X,INDEPENDENT STUDY,28,6,21
2354,2004,Spring,ENGR,AER E,311,GAS DYNAMICS,49,15,31
2375,2004,Spring,ENGR,AER E,311L,GAS DYNAMICS LAB,46,0,0
2382,2004,Spring,ENGR,AER E,312,AER VEHICL PROPULSN,33,3,9
2384,2004,Fall,ENGR,AER E,321,FLIGHT STRUCT ANALY,79,11,14
2421,2004,Spring,ENGR,AER E,331,FLGHT CONTROL SYS I,79,24,30
2441,2004,Spring,ENGR,AER E,343,AERODYNAMICS II,83,6,7
2448,2004,Spring,ENGR,AER E,343L,AERODYNAMICS LAB II,81,2,2
2469,2004,Fall,ENGR,AER E,351,ASTRODYNAMICS I,80,13,16
2497,2004,Fall,ENGR,AER E,355,AIRCRFT FLI DYN&CTL,79,5,6
2518,2004,Fall,ENGR,AER E,361,COMP TECHNQ AER DSN,26,7,27
2519,2004,Spring,ENGR,AER E,361,COMP TECHNQ AER DSN,52,2,4
2562,2004,Fall,ENGR,AER E,411,AERO VEHIC PROPUL I,52,1,2
2594,2004,Spring,ENGR,AER E,421,ADV FLIGHT STRUCTRS,63,0,0
2614,2004,Fall,ENGR,AER E,422,VIBRATN&AEROELASTIC,3,1,33
2615,2004,Spring,ENGR,AER E,422,VIBRATN&AEROELASTIC,13,5,38
2622,2004,Fall,ENGR,AER E,423,COMPOSITE FLT STRUC,41,1,2
2668,2004,Fall,ENGR,AER E,446,COMPUT FLUID DYNAM,16,0,0
2688,2004,Fall,ENGR,AER E,451,ASTRODYNAMICS II,27,0,0
2689,2004,Spring,ENGR,AER E,451,ASTRODYNAMICS II,15,0,0
2719,2004,Fall,ENGR,AER E,461,MOD DESIGN METHODOL,49,0,0
2720,2004,Spring,ENGR,AER E,461,MOD DESIGN METHODOL,17,0,0
2749,2004,Fall,ENGR,AER E,462,DESIGN AEROSPAC SYS,15,0,0
2750,2004,Spring,ENGR,AER E,462,DESIGN AEROSPAC SYS,44,1,2
2784,2004,Spring,ENGR,AER E,464,SPACECFT SYST ANALY,28,4,14
2829,2004,Fall,ENGR,AER E,490A,IND STD A/GAS DYNAM,1,0,0
2830,2004,Spring,ENGR,AER E,490A,IND STD A/GAS DYNAM,1,0,0
2868,2004,Fall,ENGR,AER E,490C,IND STD AEROS STRUC,3,0,0
2869,2004,Spring,ENGR,AER E,490C,IND STD AEROS STRUC,1,0,0
2897,2004,Fall,ENGR,AER E,490D,IND STD FLIGHT DYNA,1,0,0
2908,2004,Spring,ENGR,AER E,490E,IND STD SPACECR SYS,2,0,0
2932,2004,Fall,ENGR,AER E,490F,IND ST FLT CONT SYS,2,0,0
2933,2004,Spring,ENGR,AER E,490F,IND ST FLT CONT SYS,1,0,0
2954,2004,Summer,ENGR,AER E,490H,INDEP STUDY HONORS,1,0,0
2955,2004,Fall,ENGR,AER E,490H,INDEP STUDY HONORS,2,0,0
2956,2004,Spring,ENGR,AER E,490H,INDEP STUDY HONORS,1,0,0
2979,2004,Spring,ENGR,AER E,490I,INDEP STUDY DESIGN,3,0,0
2990,2004,Fall,ENGR,AER E,490J,IND STD NONDESTR EV,2,1,50
3022,2004,Fall,ENGR,AER E,490M,IND STD SENIOR PROJ,11,0,0
3023,2004,Spring,ENGR,AER E,490M,IND STD SENIOR PROJ,13,0,0
3612,2004,Fall,INDIS,AF AM,201,INTRO AFRIC AMER ST,48,9,19
3613,2004,Spring,INDIS,AF AM,201,INTRO AFRIC AMER ST,21,8,38
3657,2004,Summer,INDIS,AF AM,330,ETHNIC&RACE RELATNS,3,0,0
3658,2004,Fall,INDIS,AF AM,330,ETHNIC&RACE RELATNS,16,4,25
3659,2004,Spring,INDIS,AF AM,330,ETHNIC&RACE RELATNS,9,1,11
3698,2004,Fall,INDIS,AF AM,334,AFRI AMER RELIG EXP,11,1,9
3710,2004,Fall,INDIS,AF AM,347,SURVEY AFRIC AM LIT,7,2,29
3718,2004,Spring,INDIS,AF AM,348,CONTEMP AFRI AM LIT,6,2,33
3724,2004,Spring,INDIS,AF AM,350,AFRICAN AMERI WOMEN,3,0,0
3735,2004,Fall,INDIS,AF AM,353,HIST AFRICAN AMER I,6,0,0
3766,2004,Spring,INDIS,AF AM,490,INDEPENDENT STUDY,1,0,0
3771,2004,Fall,LAS,AFAS,101,LEADERSHIP LAB I,31,3,10
3784,2004,Spring,LAS,AFAS,102,LEADERSHIP LAB I,42,7,17
3801,2004,Fall,LAS,AFAS,141,U S AIR FORCE TODAY,38,5,13
3815,2004,Spring,LAS,AFAS,142,U S AIR FORCE TODAY,45,3,7
3851,2004,Fall,LAS,AFAS,201,LEADERSHIP LAB II,33,3,9
3864,2004,Spring,LAS,AFAS,202,LEADERSHIP LAB II,39,8,21
3881,2004,Fall,LAS,AFAS,241,AIR POWER DEVELOPMT,42,1,2
3895,2004,Spring,LAS,AFAS,242,AIR POWER DEVELOPMT,47,4,9
3911,2004,Fall,LAS,AFAS,301,LEADERSHIP LAB III,28,3,11
3924,2004,Spring,LAS,AFAS,302,LEADERSHIP LAB III,26,1,4
3941,2004,Fall,LAS,AFAS,341,AIR F MGT&LEADERSHP,32,1,3
3955,2004,Spring,LAS,AFAS,342,AIR F MGT&LEADERSHP,33,0,0
3971,2004,Fall,LAS,AFAS,401,LEADERSHIP LAB IV,23,0,0
3984,2004,Spring,LAS,AFAS,402,LEADERSHIP LAB IV,21,3,14
4001,2004,Fall,LAS,AFAS,441,NATL SECURITY FORCE,24,1,4
4015,2004,Spring,LAS,AFAS,442,NATL SECURITY FORCE,24,3,13
4031,2004,Fall,CALS,AGEDS,110A,ORIENTATION AGRI ED,20,0,0
4046,2004,Fall,CALS,AGEDS,110B,ORIENTATION AGRI ST,41,0,0
4061,2004,Fall,CALS,AGEDS,110C,ORIENT GENERAL AGRI,18,2,11
4086,2004,Fall,CALS,AGEDS,111,ORIENT AG SCHOLARS,8,0,0
4100,2004,Spring,CALS,AGEDS,112,AG BIOTECHN COLLOQ,8,0,0
4135,2004,Fall,CALS,AGEDS,211A,FIELD EXP HIGH SCHL,9,2,22
4136,2004,Spring,CALS,AGEDS,211A,FIELD EXP HIGH SCHL,17,2,12
4167,2004,Fall,CALS,AGEDS,211B,FIELD EXP EXTENSION,3,0,0
4168,2004,Spring,CALS,AGEDS,211B,FIELD EXP EXTENSION,1,1,100
4177,2004,Fall,CALS,AGEDS,211C,FIELD EXP AG INDUST,4,1,25
4178,2004,Spring,CALS,AGEDS,211C,FIELD EXP AG INDUST,5,1,20
4212,2004,Fall,CALS,AGEDS,215,CAREER SEMINAR,59,1,2
4213,2004,Spring,CALS,AGEDS,215,CAREER SEMINAR,48,0,0
4243,2004,Spring,CALS,AGEDS,290,SPECIAL PROBLEMS,3,0,0
4257,2004,Fall,CALS,AGEDS,310,FOUND AG ED PROGRMS,11,1,9
4258,2004,Spring,CALS,AGEDS,310,FOUND AG ED PROGRMS,14,0,0
4287,2004,Fall,CALS,AGEDS,311,PRESENTN STRATEGIES,105,4,4
4288,2004,Spring,CALS,AGEDS,311,PRESENTN STRATEGIES,76,3,4
4351,2004,Fall,CALS,AGEDS,315,LEADERSHIP IN AGRIC,54,1,2
4352,2004,Spring,CALS,AGEDS,315,LEADERSHIP IN AGRIC,50,1,2
4423,2004,Fall,CALS,AGEDS,401,PLAN AG ED PROGRAMS,25,1,4
4437,2004,Spring,CALS,AGEDS,402,TEACHING AG SCI/BUS,15,0,0
4453,2004,Summer,CALS,AGEDS,412,INTERNSHIP IN AGEDS,2,0,0
4454,2004,Fall,CALS,AGEDS,412,INTERNSHIP IN AGEDS,12,0,0
4455,2004,Spring,CALS,AGEDS,412,INTERNSHIP IN AGEDS,3,0,0
4496,2004,Spring,CALS,AGEDS,414,NONFORMAL AG ED PRG,4,0,0
4505,2004,Fall,CALS,AGEDS,416,PRE-STDT TCHG EXPER,1,0,0
4506,2004,Spring,CALS,AGEDS,416,PRE-STDT TCHG EXPER,15,0,0
4532,2004,Fall,CALS,AGEDS,417,SUPR TCHNG AG PROGS,1,0,0
4533,2004,Spring,CALS,AGEDS,417,SUPR TCHNG AG PROGS,15,0,0
4565,2004,Summer,CALS,AGEDS,450,FARM MGMT&OPERATION,12,0,0
4566,2004,Fall,CALS,AGEDS,450,FARM MGMT&OPERATION,33,1,3
4567,2004,Spring,CALS,AGEDS,450,FARM MGMT&OPERATION,36,0,0
4669,2004,Fall,CALS,AGEDS,490A,"IND STD PHIL,CURRIC",1,0,0
4701,2004,Summer,CALS,AGEDS,490B,"IND STD LDRSHP,EVAL",1,0,0
4702,2004,Fall,CALS,AGEDS,490B,"IND STD LDRSHP,EVAL",1,0,0
