,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
196,2015,Summer,CALS,A B E,496D,A E TRAVEL&PRE&POST,3,0,0
629,2015,Summer,CALS,A ECL,312,ECOLOGY,9,1,11
630,2015,Fall,CALS,A ECL,312,ECOLOGY,127,30,24
648,2015,Spring,CALS,A ECL,321,FISH BIOLOGY,21,0,0
657,2015,Fall,CALS,A ECL,333X,FISHERIES TECHNOLGY,12,0,0
687,2015,Fall,CALS,A ECL,365,VERTEBRATE BIOLOGY,148,40,27
697,2015,Spring,CALS,A ECL,366,NAT HIST IOWA VERTE,64,0,0
711,2015,Spring,CALS,A ECL,371,ECOLOGICAL METHODS,34,8,24
726,2015,Spring,CALS,A ECL,401,INTR AQUAT ANIM MED,5,1,20
745,2015,Fall,CALS,A ECL,418,STREAM ECOLOGY,11,0,0
752,2015,Spring,CALS,A ECL,425,AQUATIC INSECTS,8,0,0
767,2015,Fall,CALS,A ECL,440,FISHERY MANAGEMENT,11,1,9
798,2015,Fall,CALS,A ECL,451,WILDLIFE ECOL &MGMT,25,0,0
805,2015,Spring,CALS,A ECL,454,PRIN WILDLIF DISEAS,34,0,0
820,2015,Fall,CALS,A ECL,457,HERPETOLOGY,36,1,3
824,2015,Fall,CALS,A ECL,457L,HERPETOLOGY LAB,35,0,0
834,2015,Spring,CALS,A ECL,458,ORNITHOLOGY,42,12,29
839,2015,Spring,CALS,A ECL,458L,ORNITHOLOGY LAB,29,7,24
851,2015,Spring,CALS,A ECL,459,MAMMALOGY,80,5,6
856,2015,Spring,CALS,A ECL,459L,MAMMALOGY LABRATORY,59,2,3
873,2015,Summer,CALS,A ECL,486,AQUATIC ECOLOGY,3,1,33
874,2015,Fall,CALS,A ECL,486,AQUATIC ECOLOGY,19,12,63
888,2015,Fall,CALS,A ECL,486L,AQUATIC ECOLOGY LAB,14,3,21
900,2015,Fall,H SCI,A M D,131,OVRVIEW FASHION IND,188,14,7
907,2015,Summer,H SCI,A M D,165,DRESS&DIVRSTY SOCIE,41,0,0
908,2015,Fall,H SCI,A M D,165,DRESS&DIVRSTY SOCIE,299,10,3
909,2015,Spring,H SCI,A M D,165,DRESS&DIVRSTY SOCIE,290,8,3
917,2015,Fall,H SCI,A M D,178,INTR APPRL DSN STDO,35,2,6
918,2015,Spring,H SCI,A M D,178,INTR APPRL DSN STDO,48,7,15
927,2015,Fall,H SCI,A M D,204,TEXTILE SCIENCE,103,16,16
928,2015,Spring,H SCI,A M D,204,TEXTILE SCIENCE,72,4,6
939,2015,Fall,H SCI,A M D,210,CPR APP DIGTL DSIGN,67,18,27
940,2015,Spring,H SCI,A M D,210,CPR APP DIGTL DSIGN,76,7,9
949,2015,Fall,H SCI,A M D,221,APPARL ASSEMBL PROC,33,4,12
950,2015,Spring,H SCI,A M D,221,APPARL ASSEMBL PROC,56,19,34
955,2015,Fall,H SCI,A M D,225,PATTRNMAK I:DRFT&FL,31,7,23
956,2015,Spring,H SCI,A M D,225,PATTRNMAK I:DRFT&FL,25,7,28
965,2015,Fall,H SCI,A M D,231,PRODUCT DEVELOP&MFG,72,3,4
966,2015,Spring,H SCI,A M D,231,PRODUCT DEVELOP&MFG,60,1,2
975,2015,Fall,H SCI,A M D,245,AESTHETC&BRAND IMAG,101,16,16
976,2015,Spring,H SCI,A M D,245,AESTHETC&BRAND IMAG,71,9,13
984,2015,Fall,H SCI,A M D,257,MUSEUM STUDIES,20,4,20
994,2015,Fall,H SCI,A M D,278,FASHION ILLUSTRATN,19,1,5
995,2015,Spring,H SCI,A M D,278,FASHION ILLUSTRATN,19,3,16
1004,2015,Fall,H SCI,A M D,301,BASC DSGN CNCP REVW,9,3,33
1005,2015,Spring,H SCI,A M D,301,BASC DSGN CNCP REVW,13,2,15
1009,2015,Fall,H SCI,A M D,305,TEXTL&AP QUAL ASSUR,12,0,0
1018,2015,Spring,H SCI,A M D,321,CPTR INTEGRAT DSIGN,22,0,0
1026,2015,Fall,H SCI,A M D,325,PATTRNMAK II:DRAPNG,13,2,15
1027,2015,Spring,H SCI,A M D,325,PATTRNMAK II:DRAPNG,17,1,6
1036,2015,Spring,H SCI,A M D,328,DESIGN SEMINAR,11,0,0
1041,2015,Fall,H SCI,A M D,329X,DIGTL TXTLE PRINTNG,17,1,6
1042,2015,Spring,H SCI,A M D,329X,DIGTL TXTLE PRINTNG,9,1,11
1048,2015,Fall,H SCI,A M D,354,HIST EUR&N AM DRESS,70,5,7
1053,2015,Spring,H SCI,A M D,356,HIST 20TH C FASHION,72,1,1
1059,2015,Summer,H SCI,A M D,362,CULTUR PERSPC DRESS,40,10,25
1060,2015,Spring,H SCI,A M D,362,CULTUR PERSPC DRESS,72,6,8
1070,2015,Fall,H SCI,A M D,372,SOURCNG&GLOBAL ISSU,56,5,9
1071,2015,Spring,H SCI,A M D,372,SOURCNG&GLOBAL ISSU,72,3,4
1080,2015,Fall,H SCI,A M D,376,MERCH PLAN& CONTROL,49,4,8
1081,2015,Spring,H SCI,A M D,376,MERCH PLAN& CONTROL,47,3,6
1095,2015,Fall,H SCI,A M D,415,TCHNICL DESIGN PROC,48,2,4
1101,2015,Fall,H SCI,A M D,426,CREATV DSIGN PROCES,10,2,20
1102,2015,Spring,H SCI,A M D,426,CREATV DSIGN PROCES,24,0,0
1107,2015,Spring,H SCI,A M D,431,APPARL PRODUCTN MGT,28,0,0
1114,2015,Fall,H SCI,A M D,467,CONSUMER BEHAVIOR,70,2,3
1119,2015,Fall,H SCI,A M D,475,RETAIL INFO ANALYSI,44,0,0
1120,2015,Spring,H SCI,A M D,475,RETAIL INFO ANALYSI,34,3,9
1138,2015,Fall,H SCI,A M D,490C,IND STU TXTL&AP DSN,1,0,0
1139,2015,Spring,H SCI,A M D,490C,IND STU TXTL&AP DSN,1,0,0
1147,2015,Summer,H SCI,A M D,490D,IND STDY AESTHETICS,1,0,0
1148,2015,Fall,H SCI,A M D,490D,IND STDY AESTHETICS,6,0,0
1149,2015,Spring,H SCI,A M D,490D,IND STDY AESTHETICS,3,0,0
1161,2015,Fall,H SCI,A M D,490H,INDEP STUDY HONORS,1,0,0
1162,2015,Spring,H SCI,A M D,490H,INDEP STUDY HONORS,1,0,0
1168,2015,Fall,H SCI,A M D,490I,IND STDY MERCHANDSG,32,9,28
1169,2015,Spring,H SCI,A M D,490I,IND STDY MERCHANDSG,5,0,0
1175,2015,Spring,H SCI,A M D,490M,INDEP STUDY MUSEUMS,1,0,0
1179,2015,Fall,H SCI,A M D,490O,IND STDY TECH DESGN,14,1,7
1180,2015,Spring,H SCI,A M D,490O,IND STDY TECH DESGN,10,0,0
1183,2015,Fall,H SCI,A M D,490Q,IND STDY QUAL ASSUR,1,0,0
1187,2015,Fall,H SCI,A M D,490T,IND STDY P R&PUBLSH,5,0,0
1188,2015,Spring,H SCI,A M D,490T,IND STDY P R&PUBLSH,54,3,6
1193,2015,Fall,H SCI,A M D,490U,INDEP STDY PROD DEV,14,0,0
1194,2015,Spring,H SCI,A M D,490U,INDEP STDY PROD DEV,1,0,0
1201,2015,Fall,H SCI,A M D,495,SENIOR DSIGN STUDIO,42,0,0
1207,2015,Fall,H SCI,A M D,496,FASHN FORCAST&PRODC,32,0,0
1208,2015,Spring,H SCI,A M D,496,FASHN FORCAST&PRODC,31,2,6
1212,2015,Spring,H SCI,A M D,499,UNDERGRAD RESEARCH,1,0,0
1217,2015,Fall,H SCI,A TR,218,ORIE ATHL TRN EXPRC,92,33,36
1223,2015,Fall,H SCI,A TR,219,CLN PRACTM ATH TRNG,23,0,0
1229,2015,Fall,H SCI,A TR,220,BASIC ATHLETC TRAIN,63,5,8
1230,2015,Spring,H SCI,A TR,220,BASIC ATHLETC TRAIN,59,3,5
1238,2015,Spring,H SCI,A TR,221,PRE-ATH TRAIN PRACT,57,10,18
1243,2015,Spring,H SCI,A TR,222,BASIC ATHLETIC TRNG,57,9,16
1249,2015,Fall,H SCI,A TR,223,ATHL TRAIN CL PRACT,23,0,0
1253,2015,Spring,H SCI,A TR,224,EVAL ATH INJURIES I,23,0,0
1258,2015,Spring,H SCI,A TR,225,ATHL INJURI I PRACT,22,0,0
1264,2015,Fall,H SCI,A TR,226,EVAL ATHLE INJUR II,23,0,0
1269,2015,Fall,H SCI,A TR,227,ATH INJ II CLN PRAC,23,2,9
1273,2015,Spring,H SCI,A TR,240,"INTRO TAPE,EQP,BRAC",22,0,0
1279,2015,Fall,H SCI,A TR,323,THERAP MODALT ATHLE,22,0,0
1284,2015,Fall,H SCI,A TR,324,THERA MODALT PRACTM,22,0,0
1288,2015,Spring,H SCI,A TR,326,REHAB ATHLETC INJUR,22,0,0
1293,2015,Spring,H SCI,A TR,327,REHAB ATH INJ PRACT,22,0,0
1299,2015,Fall,H SCI,A TR,425,ADMIN ATHLET TRAING,21,0,0
1304,2015,Fall,H SCI,A TR,450,MED CNCRN ATHL TRNR,22,0,0
1308,2015,Spring,H SCI,A TR,488,EVID-BASE MED DISCU,17,0,0
1313,2015,Spring,H SCI,A TR,489,ATHL TRAIN COMPETNC,17,0,0
1351,2015,Summer,BUS,ACCT,215,LEGAL ENVIRONMT BUS,27,2,7
1352,2015,Fall,BUS,ACCT,215,LEGAL ENVIRONMT BUS,572,44,8
1353,2015,Spring,BUS,ACCT,215,LEGAL ENVIRONMT BUS,596,42,7
1397,2015,Summer,BUS,ACCT,284,FINANCIAL ACCOUNTNG,45,7,16
1398,2015,Fall,BUS,ACCT,284,FINANCIAL ACCOUNTNG,1186,275,23
1399,2015,Spring,BUS,ACCT,284,FINANCIAL ACCOUNTNG,1299,217,17
1446,2015,Summer,BUS,ACCT,285,MANAGERIAL ACCOUNTG,19,4,21
1447,2015,Fall,BUS,ACCT,285,MANAGERIAL ACCOUNTG,685,123,18
1448,2015,Spring,BUS,ACCT,285,MANAGERIAL ACCOUNTG,627,114,18
1473,2015,Summer,BUS,ACCT,301,THE ACCOUNTNG CYCLE,17,2,12
1474,2015,Fall,BUS,ACCT,301,THE ACCOUNTNG CYCLE,172,37,22
1475,2015,Spring,BUS,ACCT,301,THE ACCOUNTNG CYCLE,132,35,27
1506,2015,Fall,BUS,ACCT,316,BUSINESS LAW,30,1,3
1543,2015,Summer,BUS,ACCT,383,INTMD MANAGERL ACCT,31,2,6
1544,2015,Fall,BUS,ACCT,383,INTMD MANAGERL ACCT,100,10,10
1545,2015,Spring,BUS,ACCT,383,INTMD MANAGERL ACCT,124,13,10
1579,2015,Fall,BUS,ACCT,384,ACCT INFO SYSTEMS,118,6,5
1580,2015,Spring,BUS,ACCT,384,ACCT INFO SYSTEMS,112,20,18
1621,2015,Summer,BUS,ACCT,386,INTMED ACCOUNTING I,17,2,12
1622,2015,Fall,BUS,ACCT,386,INTMED ACCOUNTING I,110,28,25
1623,2015,Spring,BUS,ACCT,386,INTMED ACCOUNTING I,132,30,23
1655,2015,Fall,BUS,ACCT,387,INTMD ACCOUNTING II,116,20,17
1656,2015,Spring,BUS,ACCT,387,INTMD ACCOUNTING II,91,10,11
1667,2015,Spring,BUS,ACCT,483,ADV MANAGERIAL ACCT,48,6,13
1676,2015,Fall,BUS,ACCT,484,ADV ACCT INFO SYSTM,22,4,18
1705,2015,Fall,BUS,ACCT,485,PRIN FED INCOME TAX,108,18,17
1706,2015,Spring,BUS,ACCT,485,PRIN FED INCOME TAX,95,23,24
1719,2015,Spring,BUS,ACCT,487,VOLUN INCM TAX ASSI,31,7,23
1742,2015,Fall,BUS,ACCT,488,NONPROFIT INST ACCT,40,1,3
1762,2015,Summer,BUS,ACCT,490,INDEPENDENT STUDY,1,0,0
1791,2015,Fall,BUS,ACCT,495,ADV ACCT PROBLEMS,25,1,4
1792,2015,Spring,BUS,ACCT,495,ADV ACCT PROBLEMS,30,6,20
1805,2015,Fall,BUS,ACCT,496,INTERNATIONAL ACCT,20,0,0
1806,2015,Spring,BUS,ACCT,496,INTERNATIONAL ACCT,26,1,4
1850,2015,Summer,BUS,ACCT,497,INTRO TO AUDITING,30,0,0
1851,2015,Fall,BUS,ACCT,497,INTRO TO AUDITING,67,4,6
1852,2015,Spring,BUS,ACCT,497,INTRO TO AUDITING,99,5,5
1862,2015,Fall,BUS,ACCT,498,CAPSTONE IN ACCOUNT,16,0,0
1895,2015,Fall,LAS,ADVRT,230,ADVERTISING PRINCIP,271,34,13
1896,2015,Spring,LAS,ADVRT,230,ADVERTISING PRINCIP,247,41,17
1931,2015,Summer,LAS,ADVRT,301,STRATEG PLAN AD&P.R,7,0,0
1932,2015,Fall,LAS,ADVRT,301,STRATEG PLAN AD&P.R,114,5,4
1933,2015,Spring,LAS,ADVRT,301,STRATEG PLAN AD&P.R,89,2,2
1968,2015,Fall,LAS,ADVRT,334,ADVERTSNG CREATIVTY,36,0,0
1969,2015,Spring,LAS,ADVRT,334,ADVERTSNG CREATIVTY,18,0,0
1998,2015,Fall,LAS,ADVRT,335,ADVERT MEDIA PLANNG,28,6,21
1999,2015,Spring,LAS,ADVRT,335,ADVERT MEDIA PLANNG,29,1,3
2019,2015,Fall,LAS,ADVRT,336,ADVERT ACCOUNT MGMT,20,1,5
2020,2015,Spring,LAS,ADVRT,336,ADVERT ACCOUNT MGMT,20,0,0
2055,2015,Fall,LAS,ADVRT,434,ADVERTISING CAMPGNS,35,0,0
2056,2015,Spring,LAS,ADVRT,434,ADVERTISING CAMPGNS,29,0,0
2075,2015,Spring,LAS,ADVRT,436,AD PORTFLIO PRACTCM,7,0,0
2100,2015,Summer,LAS,ADVRT,497E,SPL TP SOC MDIA&PUB,18,1,6
2102,2015,Fall,LAS,ADVRT,497G,SP TP DATA AUD ANLY,25,1,4
2104,2015,Spring,LAS,ADVRT,497J,SPL TOP COMPUT COMM,21,0,0
2107,2015,Fall,LAS,ADVRT,497K,"SP TP SPRT&MDIA,DIG",7,0,0
2112,2015,Fall,LAS,ADVRT,499A,PRO MDIA INTERN:REQ,7,0,0
2130,2015,Fall,ENGR,AER E,112,ORIEN LEARNING&TEAM,1,0,0
2156,2015,Fall,ENGR,AER E,160,AEROSPAC ENG PROBLM,170,18,11
2157,2015,Spring,ENGR,AER E,160,AEROSPAC ENG PROBLM,23,8,35
2176,2015,Fall,ENGR,AER E,160H,HONORS AER ENG PROB,62,5,8
2202,2015,Fall,ENGR,AER E,161,NUM&GRAPHC&LAB TCNQ,30,7,23
2203,2015,Spring,ENGR,AER E,161,NUM&GRAPHC&LAB TCNQ,156,9,6
2220,2015,Spring,ENGR,AER E,161H,HONOR NUM&GRPH TCNQ,39,7,18
2287,2015,Fall,ENGR,AER E,261,INTRO PERFRMNC&DSGN,151,17,11
2288,2015,Spring,ENGR,AER E,261,INTRO PERFRMNC&DSGN,41,5,12
2328,2015,Fall,ENGR,AER E,290C,INDEPENDENT STUDY,74,3,4
2329,2015,Spring,ENGR,AER E,290C,INDEPENDENT STUDY,83,2,2
2344,2015,Fall,ENGR,AER E,310,AERODYNAM I:INCMPRS,95,31,33
2345,2015,Spring,ENGR,AER E,310,AERODYNAM I:INCMPRS,61,5,8
2367,2015,Fall,ENGR,AER E,311,AERODYN II:CMPRSSBL,54,3,6
2368,2015,Spring,ENGR,AER E,311,AERODYN II:CMPRSSBL,92,4,4
2399,2015,Fall,ENGR,AER E,321,FLIGHT STRUCT ANALY,106,2,2
2400,2015,Spring,ENGR,AER E,321,FLIGHT STRUCT ANALY,48,2,4
2414,2015,Fall,ENGR,AER E,322,AEROSPC STRUCTR LAB,109,8,7
2415,2015,Spring,ENGR,AER E,322,AEROSPC STRUCTR LAB,32,1,3
2434,2015,Fall,ENGR,AER E,331,FLGHT CONTROL SYS I,22,11,50
2435,2015,Spring,ENGR,AER E,331,FLGHT CONTROL SYS I,93,11,12
2460,2015,Fall,ENGR,AER E,344,AERODYN&PROPULS LAB,57,1,2
2461,2015,Spring,ENGR,AER E,344,AERODYN&PROPULS LAB,80,2,3
2486,2015,Fall,ENGR,AER E,351,ASTRODYNAMICS I,90,12,13
2487,2015,Spring,ENGR,AER E,351,ASTRODYNAMICS I,60,14,23
2510,2015,Fall,ENGR,AER E,355,AIRCRFT FLI DYN&CTL,92,14,15
2511,2015,Spring,ENGR,AER E,355,AIRCRFT FLI DYN&CTL,53,9,17
2540,2015,Fall,ENGR,AER E,361,COMP TECHNQ AER DSN,62,11,18
2541,2015,Spring,ENGR,AER E,361,COMP TECHNQ AER DSN,87,7,8
2556,2015,Spring,ENGR,AER E,381,INTRO WIND ENERGY,36,8,22
2575,2015,Fall,ENGR,AER E,411,AERO VEHIC PROPUL I,90,1,1
2576,2015,Spring,ENGR,AER E,411,AERO VEHIC PROPUL I,45,1,2
2589,2015,Spring,ENGR,AER E,412,AER VEH PROPULSN II,32,4,13
2593,2015,Fall,ENGR,AER E,417,EXPERIMTL MECHANICS,6,1,17
2607,2015,Fall,ENGR,AER E,421,ADV FLIGHT STRUCTRS,56,7,13
2608,2015,Spring,ENGR,AER E,421,ADV FLIGHT STRUCTRS,75,12,16
2620,2015,Spring,ENGR,AER E,422,VIBRAT&AEROELASTCTY,6,2,33
2632,2015,Spring,ENGR,AER E,423,COMPOSITE FLT STRUC,22,2,9
2645,2015,Fall,ENGR,AER E,426,DSIGN AEROSP STRUCT,25,3,12
2657,2015,Fall,ENGR,AER E,433X,SPACCRFT DYNM&CNTRL,8,3,38
2665,2015,Fall,ENGR,AER E,442,V/STOL AERODYN&PERF,20,7,35
2679,2015,Fall,ENGR,AER E,446,COMP FLUID MCH&HT I,34,8,24
2708,2015,Fall,ENGR,AER E,451,ASTRODYNAMICS II,21,6,29
2709,2015,Spring,ENGR,AER E,451,ASTRODYNAMICS II,12,2,17
2741,2015,Fall,ENGR,AER E,461,MOD DESIGN METHODOL,81,0,0
2742,2015,Spring,ENGR,AER E,461,MOD DESIGN METHODOL,36,0,0
2771,2015,Fall,ENGR,AER E,462,DESIGN AEROSPAC SYS,35,0,0
2772,2015,Spring,ENGR,AER E,462,DESIGN AEROSPAC SYS,74,0,0
2782,2015,Spring,ENGR,AER E,463X,INTRODUCTION TO MDO,11,0,0
2794,2015,Spring,ENGR,AER E,464,SPACECRAFT SYSTEMS,16,0,0
2808,2015,Fall,ENGR,AER E,466,MULTIDISC ENGR DSGN,1,0,0
2809,2015,Spring,ENGR,AER E,466,MULTIDISC ENGR DSGN,2,0,0
2818,2015,Fall,ENGR,AER E,468X,LG-SCAL CPLX ENG SY,37,1,3
2849,2015,Fall,ENGR,AER E,490A,IND STU A/GAS DYNAM,1,1,100
2850,2015,Spring,ENGR,AER E,490A,IND STU A/GAS DYNAM,4,0,0
2861,2015,Fall,ENGR,AER E,490B,IND STDY PROPULSION,2,0,0
2862,2015,Spring,ENGR,AER E,490B,IND STDY PROPULSION,5,0,0
2889,2015,Fall,ENGR,AER E,490C,IND STU AEROS STRUC,12,1,8
2890,2015,Spring,ENGR,AER E,490C,IND STU AEROS STRUC,1,0,0
2926,2015,Fall,ENGR,AER E,490E,IND STU SPACECR SYS,135,6,4
2927,2015,Spring,ENGR,AER E,490E,IND STU SPACECR SYS,119,1,1
2948,2015,Fall,ENGR,AER E,490G,IND STDY AEROELASTI,1,0,0
2973,2015,Fall,ENGR,AER E,490H,INDEP STUDY HONORS,1,0,0
2974,2015,Spring,ENGR,AER E,490H,INDEP STUDY HONORS,2,0,0
2985,2015,Fall,ENGR,AER E,490I,INDEP STUDY DESIGN,4,0,0
3012,2015,Fall,ENGR,AER E,490J,IND STU NONDESTR EV,4,0,0
3013,2015,Spring,ENGR,AER E,490J,IND STU NONDESTR EV,1,0,0
3040,2015,Fall,ENGR,AER E,490O,INDEPENDENT STUDY,3,0,0
3041,2015,Spring,ENGR,AER E,490O,INDEPENDENT STUDY,17,1,6
3073,2015,Fall,H SCI,AESHM,112,ORIENTATN FOR AESHM,241,9,4
3074,2015,Spring,H SCI,AESHM,112,ORIENTATN FOR AESHM,47,10,21
3082,2015,Fall,H SCI,AESHM,113,PROFSNL DEVELOPMENT,285,16,6
3083,2015,Spring,H SCI,AESHM,113,PROFSNL DEVELOPMENT,105,7,7
3103,2015,Summer,H SCI,AESHM,170D,SUPV WRK EXP I:HSPY,5,0,0
3104,2015,Fall,H SCI,AESHM,170D,SUPV WRK EXP I:HSPY,23,4,17
3105,2015,Spring,H SCI,AESHM,170D,SUPV WRK EXP I:HSPY,25,1,4
3124,2015,Summer,H SCI,AESHM,170F,SUPV WRK EXP I:EVNT,1,0,0
3125,2015,Fall,H SCI,AESHM,170F,SUPV WRK EXP I:EVNT,23,1,4
3126,2015,Spring,H SCI,AESHM,170F,SUPV WRK EXP I:EVNT,14,0,0
3142,2015,Fall,H SCI,AESHM,170N,SPV WRK EXP I:APPAR,3,0,0
3143,2015,Spring,H SCI,AESHM,170N,SPV WRK EXP I:APPAR,1,0,0
3151,2015,Fall,H SCI,AESHM,170P,SU WRK EXP I:DINING,2,0,0
3156,2015,Spring,H SCI,AESHM,175D,FINANC APP:HSPY MGT,159,2,1
3161,2015,Spring,H SCI,AESHM,175N,FINANCL APPS:RETAIL,61,1,2
3170,2015,Spring,H SCI,AESHM,211,LDRSHP EXPRNC&DEVEL,72,1,1
3178,2015,Summer,H SCI,AESHM,222,CRTV THINK&PRB SOLV,42,9,21
3179,2015,Spring,H SCI,AESHM,222,CRTV THINK&PRB SOLV,72,2,3
3197,2015,Summer,H SCI,AESHM,270D,SUP WRK EXP II:HSPY,16,3,19
3198,2015,Fall,H SCI,AESHM,270D,SUP WRK EXP II:HSPY,11,2,18
3199,2015,Spring,H SCI,AESHM,270D,SUP WRK EXP II:HSPY,16,0,0
3214,2015,Fall,H SCI,AESHM,270F,SUP WRK EXP II:EVNT,4,0,0
3215,2015,Spring,H SCI,AESHM,270F,SUP WRK EXP II:EVNT,3,1,33
3229,2015,Fall,H SCI,AESHM,270N,SUP WRK EXP II:APPA,2,0,0
3238,2015,Fall,H SCI,AESHM,270P,SUP WRK EXP II: ISU,1,0,0
3239,2015,Spring,H SCI,AESHM,270P,SUP WRK EXP II: ISU,8,3,38
3255,2015,Fall,H SCI,AESHM,272,FASHN SHOW PROD&PRM,110,5,5
3256,2015,Spring,H SCI,AESHM,272,FASHN SHOW PROD&PRM,101,3,3
3276,2015,Fall,H SCI,AESHM,275,RETAIL MERCHANDISNG,119,10,8
3277,2015,Spring,H SCI,AESHM,275,RETAIL MERCHANDISNG,137,4,3
3281,2015,Spring,H SCI,AESHM,281,ORIEN INT'L FLD STU,7,0,0
3301,2015,Fall,H SCI,AESHM,287,PRIN MGMT HUMAN SCI,146,4,3
3302,2015,Spring,H SCI,AESHM,287,PRIN MGMT HUMAN SCI,147,5,3
3319,2015,Fall,H SCI,AESHM,311,SEM CAREERS&INTERNS,166,9,5
3320,2015,Spring,H SCI,AESHM,311,SEM CAREERS&INTERNS,148,10,7
3339,2015,Fall,H SCI,AESHM,340,HSPTY&APPARL MARKTG,104,2,2
3340,2015,Spring,H SCI,AESHM,340,HSPTY&APPARL MARKTG,85,3,4
3366,2015,Summer,H SCI,AESHM,342,AESTHTCS CNSMR EXPC,77,11,14
3367,2015,Fall,H SCI,AESHM,342,AESTHTCS CNSMR EXPC,101,5,5
3368,2015,Spring,H SCI,AESHM,342,AESTHTCS CNSMR EXPC,109,3,3
3384,2015,Fall,H SCI,AESHM,377,BRAND MGMT&PROMOTNS,59,0,0
3385,2015,Spring,H SCI,AESHM,377,BRAND MGMT&PROMOTNS,56,2,4
3395,2015,Fall,H SCI,AESHM,379,COMMUNITY LEADERSHP,69,2,3
3406,2015,Summer,H SCI,AESHM,380,U.S. FIELD STUDY,24,0,0
3407,2015,Fall,H SCI,AESHM,380,U.S. FIELD STUDY,17,1,6
3408,2015,Spring,H SCI,AESHM,380,U.S. FIELD STUDY,26,0,0
3419,2015,Summer,H SCI,AESHM,381,INT'L FIELD TRIP,7,0,0
