,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
198,2005,Spring,CALS,A E,110,EXPERNC AG&BIO ENGR,46,0,0
236,2005,Fall,CALS,A E,203,CMPTR APPL&MODELING,44,7,16
241,2005,Spring,CALS,A E,216,FND AG &BIOSYS ENGR,29,2,7
257,2005,Fall,CALS,A E,271,PARAM SLD MODEL ENG,24,3,13
258,2005,Spring,CALS,A E,271,PARAM SLD MODEL ENG,18,1,6
279,2005,Fall,CALS,A E,272,PRO/ENG MOD&ASSEMBL,27,3,11
280,2005,Spring,CALS,A E,272,PRO/ENG MOD&ASSEMBL,28,4,14
318,2005,Fall,CALS,A E,340,ANALY&DS FIELD MACH,31,1,3
328,2005,Spring,CALS,A E,342,AGRI TRACTOR POWER,37,1,3
340,2005,Fall,CALS,A E,363,ELEC POWR&ELECTRONC,28,1,4
356,2005,Fall,CALS,A E,388X,SUSTNBL E&INT'L DEV,2,0,0
360,2005,Fall,CALS,A E,401,SENIOR SEMINAR,27,0,0
367,2005,Spring,CALS,A E,403,SYS MODELG&CONTROLS,4,0,0
374,2005,Fall,CALS,A E,404,A B E INSTRUMENTATN,24,0,0
400,2005,Fall,CALS,A E,413,FLUID POWER ENGR,23,2,9
411,2005,Fall,CALS,A E,415,AGRIC ENGR DESIGN I,19,0,0
412,2005,Spring,CALS,A E,415,AGRIC ENGR DESIGN I,6,1,17
433,2005,Fall,CALS,A E,416,AG ENGR DESIGN II,6,0,0
434,2005,Spring,CALS,A E,416,AG ENGR DESIGN II,27,0,0
462,2005,Fall,CALS,A E,431,NAT RESOURC CONSERV,11,1,9
490,2005,Spring,CALS,A E,469,GRAIN PROCESS&HANDL,10,0,0
501,2005,Spring,CALS,A E,472,ENVIR MODIF SYS BIO,5,0,0
507,2005,Spring,CALS,A E,478,DESIGN AG STRUCTRES,19,1,5
521,2005,Fall,CALS,A E,490C,IND STD CPTR-A DSGN,4,0,0
522,2005,Spring,CALS,A E,490C,IND STD CPTR-A DSGN,4,1,25
529,2005,Spring,CALS,A E,490E,IND STD ENVIR SYSTS,3,0,0
538,2005,Spring,CALS,A E,490H,INDEP STUDY HONORS,2,0,0
545,2005,Fall,CALS,A E,490P,IND STDY POWER ENGR,5,0,0
546,2005,Spring,CALS,A E,490P,IND STDY POWR &MACH,5,0,0
575,2005,Fall,CALS,A E,490S,IND STD ENVIR&N RES,2,0,0
576,2005,Spring,CALS,A E,490S,IND STD ENVIR&N RES,2,1,50
597,2005,Spring,CALS,A ECL,130,WILDLIFE&AGRICULTUR,43,3,7
601,2005,Spring,CALS,A ECL,211,ANIMAL ECOL CAREERS,37,0,0
609,2005,Summer,CALS,A ECL,312,ECOLOGY,2,0,0
610,2005,Fall,CALS,A ECL,312,ECOLOGY,64,18,28
638,2005,Spring,CALS,A ECL,321,FISH BIOLOGY,16,1,6
653,2005,Spring,CALS,A ECL,330,INTERPR NAT RESOURC,51,3,6
659,2005,Spring,CALS,A ECL,350,ECOLOG METHDS&ANALY,41,2,5
660,2005,Fall,CALS,A ECL,360,NAT HIST AQUA BIOTA,16,2,13
663,2005,Fall,CALS,A ECL,361,NATURAL HIST FISHES,31,1,3
666,2005,Spring,CALS,A ECL,362,NATU HIST REPT&AMPH,25,3,12
669,2005,Spring,CALS,A ECL,363,NATURAL HIST BIRDS,43,2,5
674,2005,Fall,CALS,A ECL,364,NATURL HIST MAMMALS,34,1,3
675,2005,Spring,CALS,A ECL,364,NATURL HIST MAMMALS,19,2,11
677,2005,Fall,CALS,A ECL,365,VERTEBRATE BIOLOGY,76,25,33
716,2005,Spring,CALS,A ECL,401,INTR AQUAT ANIM MED,14,0,0
735,2005,Spring,CALS,A ECL,411,ID AQUATIC ORGANSMS,9,0,0
737,2005,Spring,CALS,A ECL,413,COMMUNTY ECOLGY&MGT,12,3,25
747,2005,Spring,CALS,A ECL,425,AQUATIC INSECTS,5,2,40
757,2005,Fall,CALS,A ECL,440,FISHERY MANAGEMENT,10,0,0
775,2005,Spring,CALS,A ECL,442,AQUACULTURE,10,0,0
788,2005,Fall,CALS,A ECL,451,WILDLIFE ECOL &MGMT,31,2,6
861,2005,Fall,CALS,A ECL,486,AQUATIC ECOLOGY,15,2,13
878,2005,Fall,CALS,A ECL,486L,AQUATIC ECOLOGY LAB,13,2,15
1321,2005,Summer,BUS,ACCT,215,LEGAL ENVIRONMT BUS,16,0,0
1322,2005,Fall,BUS,ACCT,215,LEGAL ENVIRONMT BUS,557,36,6
1323,2005,Spring,BUS,ACCT,215,LEGAL ENVIRONMT BUS,397,23,6
1367,2005,Summer,BUS,ACCT,284,FINANCIAL ACCOUNTNG,65,11,17
1368,2005,Fall,BUS,ACCT,284,FINANCIAL ACCOUNTNG,754,56,7
1369,2005,Spring,BUS,ACCT,284,FINANCIAL ACCOUNTNG,750,114,15
1410,2005,Fall,BUS,ACCT,284H,HONORS FINANCL ACCT,10,1,10
1416,2005,Summer,BUS,ACCT,285,MANAGERIAL ACCOUNTG,48,5,10
1417,2005,Fall,BUS,ACCT,285,MANAGERIAL ACCOUNTG,422,99,23
1418,2005,Spring,BUS,ACCT,285,MANAGERIAL ACCOUNTG,497,125,25
1458,2005,Spring,BUS,ACCT,285H,HONORS MANAGERL ACC,9,0,0
1490,2005,Fall,BUS,ACCT,316,BUSINESS LAW,27,3,11
1491,2005,Spring,BUS,ACCT,316,BUSINESS LAW,36,0,0
1513,2005,Summer,BUS,ACCT,383,INTMD MANAGERL ACCT,37,1,3
1514,2005,Fall,BUS,ACCT,383,INTMD MANAGERL ACCT,86,5,6
1515,2005,Spring,BUS,ACCT,383,INTMD MANAGERL ACCT,111,11,10
1558,2005,Fall,BUS,ACCT,384,ACCT INFO SYSTEMS,79,13,16
1559,2005,Spring,BUS,ACCT,384,ACCT INFO SYSTEMS,78,6,8
1591,2005,Summer,BUS,ACCT,386,INTMED ACCOUNTING I,21,1,5
1592,2005,Fall,BUS,ACCT,386,INTMED ACCOUNTING I,101,19,19
1593,2005,Spring,BUS,ACCT,386,INTMED ACCOUNTING I,89,6,7
1635,2005,Fall,BUS,ACCT,387,INTMD ACCOUNTING II,79,25,32
1636,2005,Spring,BUS,ACCT,387,INTMD ACCOUNTING II,93,21,23
1685,2005,Fall,BUS,ACCT,485,PRIN FED INCOME TAX,103,10,10
1686,2005,Spring,BUS,ACCT,485,PRIN FED INCOME TAX,50,9,18
1725,2005,Fall,BUS,ACCT,488,NONPROFIT INST ACCT,26,5,19
1726,2005,Spring,BUS,ACCT,488,NONPROFIT INST ACCT,26,4,15
1753,2005,Summer,BUS,ACCT,490,INDEPENDENT STUDY,1,0,0
1771,2005,Fall,BUS,ACCT,495,ADV ACCT PROBLEMS,21,2,10
1772,2005,Spring,BUS,ACCT,495,ADV ACCT PROBLEMS,18,2,11
1820,2005,Summer,BUS,ACCT,497,INTRO TO AUDITING,24,0,0
1821,2005,Fall,BUS,ACCT,497,INTRO TO AUDITING,40,4,10
1822,2005,Spring,BUS,ACCT,497,INTRO TO AUDITING,60,3,5
1871,2005,Fall,LAS,ADVRT,230,ADVERTISING PRINCIP,244,34,14
1872,2005,Spring,LAS,ADVRT,230,ADVERTISING PRINCIP,227,19,8
1906,2005,Summer,LAS,ADVRT,301,STRATEG PLAN AD &PR,18,2,11
1907,2005,Fall,LAS,ADVRT,301,STRATEG PLAN AD &PR,60,3,5
1908,2005,Spring,LAS,ADVRT,301,STRATEG PLAN AD &PR,50,3,6
1947,2005,Fall,LAS,ADVRT,334,ADVERTSNG CREATIVTY,18,0,0
1948,2005,Spring,LAS,ADVRT,334,ADVERTSNG CREATIVTY,18,1,6
1978,2005,Fall,LAS,ADVRT,335,ADVERT MEDIA PLANNG,41,3,7
1979,2005,Spring,LAS,ADVRT,335,ADVERT MEDIA BUYING,27,1,4
2005,2005,Spring,LAS,ADVRT,336,AD MEDIA SALES &MGT,17,0,0
2035,2005,Fall,LAS,ADVRT,434,ADVERTISING CAMPGNS,31,0,0
2036,2005,Spring,LAS,ADVRT,434,ADVERTISING CAMPGNS,20,2,10
2063,2005,Spring,LAS,ADVRT,435,ADV AD/PUB REL CAMP,37,0,0
2066,2005,Fall,LAS,ADVRT,436,AD PORTFLIO PRACTCM,11,1,9
2136,2005,Fall,ENGR,AER E,160,AEROSPAC ENG PROBLM,102,17,17
2137,2005,Spring,ENGR,AER E,160,AEROSPAC ENG PROBLM,19,5,26
2165,2005,Fall,ENGR,AER E,160H,HONORS AER ENG PROB,29,2,7
2182,2005,Fall,ENGR,AER E,161,NUM&GRAPHC&LAB TCNQ,19,3,16
2183,2005,Spring,ENGR,AER E,161,NUM&GRAPH TCHNQ AER,104,13,13
2210,2005,Spring,ENGR,AER E,161H,HON NUM&GRAPH TCHNQ,15,0,0
2227,2005,Spring,ENGR,AER E,202,INSTRUMENTATION LAB,101,12,12
2229,2005,Spring,ENGR,AER E,202H,HONR INSTRUMNTN LAB,15,2,13
2233,2005,Fall,ENGR,AER E,243,AERODYNAMICS I,36,1,3
2234,2005,Spring,ENGR,AER E,243,AERODYNAMICS I,43,5,12
2253,2005,Fall,ENGR,AER E,243L,AERODYNAMICS LAB I,32,0,0
2254,2005,Spring,ENGR,AER E,243L,AERODYNAMICS LAB I,40,2,5
2267,2005,Fall,ENGR,AER E,261,INTRO AEROSPAC ENGR,93,6,6
2268,2005,Spring,ENGR,AER E,261,INTRO AEROSPAC ENGR,19,0,0
2296,2005,Fall,ENGR,AER E,265,SCI BALLOON ENGR&OP,3,0,0
2308,2005,Fall,ENGR,AER E,290A,IND STD FLIGHT GRND,28,5,18
2355,2005,Spring,ENGR,AER E,311,GAS DYNAMICS,77,2,3
2376,2005,Spring,ENGR,AER E,311L,GAS DYNAMICS LAB,75,1,1
2385,2005,Fall,ENGR,AER E,321,FLIGHT STRUCT ANALY,54,1,2
2422,2005,Spring,ENGR,AER E,331,FLGHT CONTROL SYS I,79,10,13
2442,2005,Spring,ENGR,AER E,343,AERODYNAMICS II,70,2,3
2449,2005,Spring,ENGR,AER E,343L,AERODYNAMICS LAB II,70,1,1
2470,2005,Fall,ENGR,AER E,351,ASTRODYNAMICS I,53,13,25
2498,2005,Fall,ENGR,AER E,355,AIRCRFT FLI DYN&CTL,48,5,10
2520,2005,Fall,ENGR,AER E,361,COMP TECHNQ AER DSN,17,2,12
2521,2005,Spring,ENGR,AER E,361,COMP TECHNQ AER DSN,56,2,4
2563,2005,Fall,ENGR,AER E,411,AERO VEHIC PROPUL I,70,5,7
2582,2005,Spring,ENGR,AER E,412,AER VEH PROPULSN II,19,2,11
2595,2005,Spring,ENGR,AER E,421,ADV FLIGHT STRUCTRS,69,4,6
2616,2005,Fall,ENGR,AER E,422,VIBRATN&AEROELASTIC,10,0,0
2623,2005,Fall,ENGR,AER E,423,COMPOSITE FLT STRUC,40,2,5
2636,2005,Spring,ENGR,AER E,426,DSIGN AEROSP STRUCT,8,0,0
2669,2005,Fall,ENGR,AER E,446,COMPUT FLUID DYNAM,14,0,0
2690,2005,Fall,ENGR,AER E,451,ASTRODYNAMICS II,22,0,0
2691,2005,Spring,ENGR,AER E,451,ASTRODYNAMICS II,11,0,0
2715,2005,Fall,ENGR,AER E,455X,ADV FLIGHT MECH&TST,15,0,0
2721,2005,Fall,ENGR,AER E,461,MOD DESIGN METHODOL,66,0,0
2722,2005,Spring,ENGR,AER E,461,MOD DESIGN METHODOL,12,1,8
2751,2005,Fall,ENGR,AER E,462,DESIGN AEROSPAC SYS,12,0,0
2752,2005,Spring,ENGR,AER E,462,DESIGN AEROSPAC SYS,52,1,2
2785,2005,Spring,ENGR,AER E,464,SPACECFT SYST ANALY,20,0,0
2831,2005,Spring,ENGR,AER E,490A,IND STD A/GAS DYNAM,3,1,33
2870,2005,Fall,ENGR,AER E,490C,IND STD AEROS STRUC,1,0,0
2871,2005,Spring,ENGR,AER E,490C,IND STD AEROS STRUC,2,0,0
2898,2005,Fall,ENGR,AER E,490D,IND STD FLIGHT DYNA,1,0,0
2934,2005,Spring,ENGR,AER E,490F,IND ST FLT CONT SYS,1,0,0
2957,2005,Spring,ENGR,AER E,490H,INDEP STUDY HONORS,3,0,0
2980,2005,Spring,ENGR,AER E,490I,INDEP STUDY DESIGN,1,0,0
2991,2005,Fall,ENGR,AER E,490J,IND STD NONDESTR EV,2,0,0
3024,2005,Spring,ENGR,AER E,490M,IND STD SENIOR PROJ,18,0,0
3053,2005,Fall,ENGR,AER E,499,SENIOR PROJECT,2,0,0
3609,2005,Spring,INDIS,AF AM,106X,BLACK CMUNTY LDRSHP,15,0,0
3614,2005,Fall,INDIS,AF AM,201,INTRO AFRIC AMER ST,21,2,10
3615,2005,Spring,INDIS,AF AM,201,INTRO AFRIC AMER ST,31,14,45
3650,2005,Spring,INDIS,AF AM,325,PEOPLE&CULTR AFRICA,9,0,0
3660,2005,Summer,INDIS,AF AM,330,ETHNIC&RACE RELATNS,5,2,40
3661,2005,Fall,INDIS,AF AM,330,ETHNIC&RACE RELATNS,13,1,8
3662,2005,Spring,INDIS,AF AM,330,ETHNIC&RACE RELATNS,14,3,21
3699,2005,Fall,INDIS,AF AM,334,AFRI AMER RELIG EXP,7,4,57
3711,2005,Fall,INDIS,AF AM,347,SURVEY AFRIC AM LIT,5,1,20
3719,2005,Spring,INDIS,AF AM,348,CONTEMP AFRI AM LIT,6,2,33
3736,2005,Fall,INDIS,AF AM,353,HIST AFRICAN AMER I,7,0,0
3746,2005,Spring,INDIS,AF AM,354,HIST AFRICN AMER II,5,2,40
3755,2005,Spring,INDIS,AF AM,460,SEM AFRIC AMER CULT,6,2,33
3767,2005,Spring,INDIS,AF AM,490,INDEPENDENT STUDY,3,0,0
3772,2005,Fall,LAS,AFAS,101,LEADERSHIP LAB I,25,4,16
3785,2005,Spring,LAS,AFAS,102,LEADERSHIP LAB I,26,3,12
3802,2005,Fall,LAS,AFAS,141,U S AIR FORCE TODAY,36,1,3
3816,2005,Spring,LAS,AFAS,142,U S AIR FORCE TODAY,33,4,12
3852,2005,Fall,LAS,AFAS,201,LEADERSHIP LAB II,27,4,15
3865,2005,Spring,LAS,AFAS,202,LEADERSHIP LAB II,31,4,13
3882,2005,Fall,LAS,AFAS,241,AIR POWER DEVELOPMT,34,3,9
3896,2005,Spring,LAS,AFAS,242,AIR POWER DEVELOPMT,41,4,10
3912,2005,Fall,LAS,AFAS,301,LEADERSHIP LAB III,20,0,0
3925,2005,Spring,LAS,AFAS,302,LEADERSHIP LAB III,20,0,0
3942,2005,Fall,LAS,AFAS,341,AIR F MGT&LEADERSHP,21,0,0
3956,2005,Spring,LAS,AFAS,342,AIR F MGT&LEADERSHP,28,0,0
3972,2005,Fall,LAS,AFAS,401,LEADERSHIP LAB IV,23,1,4
3985,2005,Spring,LAS,AFAS,402,LEADERSHIP LAB IV,23,0,0
4002,2005,Fall,LAS,AFAS,441,NATL SECURITY FORCE,26,0,0
4016,2005,Spring,LAS,AFAS,442,NATL SECURITY FORCE,25,1,4
4032,2005,Fall,CALS,AGEDS,110A,ORIENTATION AGRI ED,24,1,4
4047,2005,Fall,CALS,AGEDS,110B,ORIENTATION AGRI ST,46,0,0
4062,2005,Fall,CALS,AGEDS,110C,ORIENT GENERAL AGRI,26,1,4
4087,2005,Fall,CALS,AGEDS,111,ORIENT AG SCHOLARS,8,1,13
4101,2005,Spring,CALS,AGEDS,112,AG BIOTECHN COLLOQ,7,0,0
4137,2005,Fall,CALS,AGEDS,211A,FIELD EXP HIGH SCHL,10,0,0
4138,2005,Spring,CALS,AGEDS,211A,FIELD EXP HIGH SCHL,12,2,17
4169,2005,Spring,CALS,AGEDS,211B,FIELD EXP EXTENSION,2,1,50
4179,2005,Fall,CALS,AGEDS,211C,FIELD EXP AG INDUST,1,0,0
4180,2005,Spring,CALS,AGEDS,211C,FIELD EXP AG INDUST,6,2,33
4214,2005,Fall,CALS,AGEDS,215,CAREER SEMINAR,40,0,0
4215,2005,Spring,CALS,AGEDS,215,CAREER SEMINAR,28,2,7
4241,2005,Spring,CALS,AGEDS,282,EDU YOUTH THRU HORT,1,0,0
4244,2005,Fall,CALS,AGEDS,290,SPECIAL PROBLEMS,4,0,0
4245,2005,Spring,CALS,AGEDS,290,SPECIAL PROBLEMS,1,0,0
4259,2005,Fall,CALS,AGEDS,310,FOUND AG ED PROGRMS,8,1,13
4260,2005,Spring,CALS,AGEDS,310,FOUND AG ED PROGRMS,9,1,11
4289,2005,Fall,CALS,AGEDS,311,PRESENTN STRATEGIES,99,3,3
4290,2005,Spring,CALS,AGEDS,311,PRESENTN STRATEGIES,76,1,1
4353,2005,Fall,CALS,AGEDS,315,LEADERSHIP IN AGRIC,50,3,6
4354,2005,Spring,CALS,AGEDS,315,LEADERSHIP IN AGRIC,50,3,6
4424,2005,Fall,CALS,AGEDS,401,PLAN AG ED PROGRAMS,15,0,0
4438,2005,Spring,CALS,AGEDS,402,TEACHING AG SCI/BUS,22,0,0
4456,2005,Summer,CALS,AGEDS,412,INTERNSHIP IN AGEDS,1,0,0
4457,2005,Fall,CALS,AGEDS,412,INTERNSHIP IN AGEDS,8,0,0
4458,2005,Spring,CALS,AGEDS,412,INTERNSHIP IN AGEDS,1,0,0
4507,2005,Spring,CALS,AGEDS,416,PRE-STDT TCHG EXPER,21,0,0
4534,2005,Spring,CALS,AGEDS,417,SUPR TCHNG AG PROGS,21,0,0
4568,2005,Summer,CALS,AGEDS,450,FARM MGMT&OPERATION,20,0,0
4569,2005,Fall,CALS,AGEDS,450,FARM MGMT&OPERATION,37,0,0
4570,2005,Spring,CALS,AGEDS,450,FARM MGMT&OPERATION,39,0,0
4621,2005,Fall,CALS,AGEDS,451X,AGRICULTURAL LAW,12,0,0
