,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
567,2006,Summer,CALS,A E,490R,IND STDY PROCES ENG,1,0,0
611,2006,Summer,CALS,A ECL,312,ECOLOGY,3,0,0
1324,2006,Summer,BUS,ACCT,215,LEGAL ENVIRONMT BUS,21,0,0
1370,2006,Summer,BUS,ACCT,284,FINANCIAL ACCOUNTNG,60,5,8
1419,2006,Summer,BUS,ACCT,285,MANAGERIAL ACCOUNTG,37,5,14
1516,2006,Summer,BUS,ACCT,383,INTMD MANAGERL ACCT,25,1,4
1594,2006,Summer,BUS,ACCT,386,INTMED ACCOUNTING I,25,7,28
1754,2006,Summer,BUS,ACCT,490,INDEPENDENT STUDY,1,0,0
1823,2006,Summer,BUS,ACCT,497,INTRO TO AUDITING,22,1,5
1909,2006,Summer,LAS,ADVRT,301,STRATEG PLAN AD &PR,10,0,0
1949,2006,Summer,LAS,ADVRT,334,ADVERTSNG CREATIVTY,7,0,0
2992,2006,Summer,ENGR,AER E,490J,IND STU NONDESTR EV,1,0,0
3663,2006,Summer,INDIS,AF AM,330,ETHNIC&RACE RELATNS,4,0,0
4459,2006,Summer,CALS,AGEDS,412,INTERNSHIP IN AGEDS,1,0,0
4571,2006,Summer,CALS,AGEDS,450,FARM MGMT&OPERATION,8,0,0
4738,2006,Summer,CALS,AGEDS,490C,"IND STU BUS,PROD AG",2,0,0
4939,2006,Summer,CALS,AGRON,154,FUND OF SOIL SCIENC,1,0,0
5375,2006,Summer,CALS,AGRON,342,WORLD FOOD ISSUES,10,0,0
5763,2006,Summer,CALS,AGRON,490,INDEPENDENT STUDY,2,1,50
5816,2006,Summer,CALS,AGRON,490Z,IND STU SERVC LEARN,1,0,0
5849,2006,Summer,CALS,AGRON,496A,AG INT'L TRAVEL CRS,7,0,0
5908,2006,Summer,INDIS,AM IN,210,INTRO AM IN STUDIES,62,4,6
6004,2006,Summer,INDIS,AM IN,322,PEOPL&CUL NATV N AM,7,0,0
7011,2006,Summer,CALS,AN S,399A,ANIM SCI INTERNSHIP,1,0,0
7433,2006,Summer,CALS,AN S,490A,IND STDY ANIMAL SCI,2,0,0
7477,2006,Summer,CALS,AN S,490B,IND STUDY DAIRY SCI,3,0,0
7619,2006,Summer,LAS,ANTHR,201,INTRO CULTURL ANTHR,33,2,6
7706,2006,Summer,LAS,ANTHR,230,GLOBALZAT&HUMN COND,11,0,0
7849,2006,Summer,LAS,ANTHR,322,PEOPL&CUL NATV N AM,8,0,0
8067,2006,Summer,LAS,ANTHR,490A,INDEP STDY ARCHAEOL,2,0,0
8079,2006,Summer,LAS,ANTHR,490B,IND STU CULTR ANTHR,1,0,0
8128,2006,Summer,LAS,ANTHR,490D,IND STDY LING ANTHR,1,0,0
8757,2006,Summer,DSGN,ARCH,490B,INDEP STUDY DESIGN,2,0,0
8888,2006,Summer,DSGN,ART,230,DRAWING II,16,0,0
8975,2006,Summer,DSGN,ART,497,STUDIO INTERNSHIP,4,0,0
9005,2006,Summer,DSGN,ART,498,INTRNSHP MUSEUM/GAL,1,0,0
9084,2006,Summer,DSGN,ART H,378,ART HISTORY IN ROME,11,0,0
9174,2006,Summer,DSGN,ART H,488,MODERNISM TO 1945,24,3,13
9196,2006,Summer,DSGN,ART H,490,INDEPENDENT STUDY,1,1,100
9622,2006,Summer,DSGN,ARTGR,476,GRPHC DSN METHODLGY,15,0,0
9695,2006,Summer,DSGN,ARTGR,480,GRPH DSGN INTERNSHP,17,0,0
9738,2006,Summer,DSGN,ARTGR,484,STUDIES IN GRPH DSN,4,0,0
9824,2006,Summer,DSGN,ARTGR,490I,"IND STU COOP,INTERN",2,0,0
10125,2006,Summer,DSGN,ARTID,460,INT DSGN INTERNSHIP,35,0,0
10392,2006,Summer,DSGN,ARTIS,208,COLOR,16,1,6
10521,2006,Summer,DSGN,ARTIS,224,JEWELRY/METALSMTH I,10,0,0
10525,2006,Summer,DSGN,ARTIS,227,INTRO DIGITAL PHOTO,16,0,0
10637,2006,Summer,DSGN,ARTIS,238,PAINTING I,8,0,0
10683,2006,Summer,DSGN,ARTIS,305,MIXED MEDIA,4,0,0
10759,2006,Summer,DSGN,ARTIS,310,SOURCES VISUAL DSGN,13,2,15
11033,2006,Summer,DSGN,ARTIS,338,PAINTING II,3,0,0
11278,2006,Summer,DSGN,ARTIS,424,JEWELR/METALSM STDO,3,0,0
11362,2006,Summer,DSGN,ARTIS,438,PAINTING,6,0,0
11448,2006,Summer,DSGN,ARTIS,490B,INDEP STDY CERAMICS,5,0,0
11498,2006,Summer,DSGN,ARTIS,490D,INDEP STUDY DRAWING,2,0,0
11569,2006,Summer,DSGN,ARTIS,490G,INDEP STUDY METALS,1,0,0
11622,2006,Summer,DSGN,ARTIS,490I,INDEP STDY PAINTING,1,0,0
11651,2006,Summer,DSGN,ARTIS,490J,IND STU PHOTOGRAPHY,2,0,0
11739,2006,Summer,DSGN,ARTIS,493D,WORKSHOP: DRAWING,4,0,0
11897,2006,Summer,CALS,AST,490A,IND STUDY ENVIR/AIR,1,1,100
11923,2006,Summer,CALS,AST,493J,WKSHP TRACTOR&MACHN,1,0,0
11932,2006,Summer,LAS,ASTRO,102,NORTH STAR ASTRONMY,14,3,21
12010,2006,Summer,LAS,ASTRO,103X,EVENING STAR,2,0,0
12588,2006,Summer,INDIS,BBMB,301,SURVEY OF BIOCHEM,42,9,21
12664,2006,Summer,INDIS,BBMB,404,BIOCHEMISTRY I,22,1,5
12708,2006,Summer,INDIS,BBMB,405,BIOCHEMISTRY II,3,0,0
12810,2006,Summer,INDIS,BBMB,490,INDEPENDENT STUDY,2,0,0
12855,2006,Summer,INDIS,BBMB,499,UNDERGRAD RESEARCH,1,0,0
12977,2006,Summer,INDIS,BIOL,101,INTRODUCTORY BIOL,90,25,28
13064,2006,Summer,INDIS,BIOL,155,INTRO TO HUMAN BODY,43,9,21
13106,2006,Summer,INDIS,BIOL,173,ENVIRONMNTL BIOLOGY,17,3,18
13180,2006,Summer,INDIS,BIOL,211,PRIN OF BIOLOGY I,40,15,38
13388,2006,Summer,INDIS,BIOL,265,FIELD BOTANY,11,2,18
13439,2006,Summer,INDIS,BIOL,312,ECOLOGY,36,4,11
13465,2006,Summer,INDIS,BIOL,313,PRINCIP OF GENETICS,23,4,17
13874,2006,Summer,INDIS,BIOL,394B,INTERNAT FIELD TRIP,20,0,0
14214,2006,Summer,INDIS,BIOL,490R,IND STU BIOL RESRCH,1,0,0
14282,2006,Summer,INDIS,BIOL,494,BIOLOGY INTERNSHIP,2,0,0
14471,2006,Summer,INDIS,BPM I,490,INDEPENDENT STUDY,2,0,0
14731,2006,Summer,BUS,BUSAD,291D,EXPER INT'L TRAVEL,10,0,0
14836,2006,Summer,BUS,BUSAD,491A,EXP DOMESTC INTERNS,7,0,0
14890,2006,Summer,BUS,BUSAD,491D,EXP INT'L TRAVEL&ST,17,0,0
14897,2006,Summer,BUS,BUSAD,491E,EXPERIENTIAL LEARNG,6,0,0
14910,2006,Summer,BUS,BUSAD,492,WASHINGTN CENTR EXP,1,0,0
15203,2006,Summer,ENGR,C E,333,STRUCT STEEL DSGN I,20,9,45
15248,2006,Summer,ENGR,C E,334,REIN CONCRETE DSN I,39,8,21
15767,2006,Summer,H SCI,C I,201,INTR INSTRCTN TECHL,26,1,4
15836,2006,Summer,H SCI,C I,204,SOC FOUND AMER EDUC,15,2,13
16274,2006,Summer,H SCI,C I,377,RDG&LANG ARTS K-3RD,15,0,0
16320,2006,Summer,H SCI,C I,378,RDG&LANG ARTS 4TH-6,17,0,0
16413,2006,Summer,H SCI,C I,406,MULTICULT GENDER ED,21,0,0
16867,2006,Summer,H SCI,C I,426,PRINCIPLS SECNDY ED,14,0,0
16992,2006,Summer,H SCI,C I,443,TCHG OF SOC STUDIES,39,1,3
17037,2006,Summer,H SCI,C I,448,TCHNG CHILDREN MATH,15,0,0
17083,2006,Summer,H SCI,C I,449,TEACHING OF SCIENCE,16,0,0
17176,2006,Summer,H SCI,C I,456,RDNG&LANGUAG TCHNOL,3,0,0
17209,2006,Summer,H SCI,C I,468A,PRA PRIMRY RDG&LANG,15,0,0
17255,2006,Summer,H SCI,C I,468B,PRA RDG&LANG INTRMD,15,0,0
17301,2006,Summer,H SCI,C I,468C,TCHG PRACTICUM MATH,15,0,0
17347,2006,Summer,H SCI,C I,468D,TCHNG PRACTICUM SCI,16,0,0
17525,2006,Summer,H SCI,C I,468R,PRACT READNG ENDORS,2,0,0
17722,2006,Summer,H SCI,C I,490J,IND STU MULTICUL ED,9,0,0
17883,2006,Summer,DSGN,C R P,330,PRACTICUM,1,0,0
17971,2006,Summer,DSGN,C R P,391,FIELD TRAVEL,2,0,0
18194,2006,Summer,DSGN,C R P,464X,"ROME:TRANSPRTN,PLAN",9,0,0
18225,2006,Summer,DSGN,C R P,484,SUSTAINABLE COMMUNT,5,1,20
18242,2006,Summer,DSGN,C R P,490,INDEPENDENT STUDY,1,0,0
18301,2006,Summer,DSGN,C R P,494,SR SEMINAR PLANNING,13,5,38
18637,2006,Summer,ENGR,CH E,391B,F STDY ORIEN IN EUR,15,0,0
18643,2006,Summer,ENGR,CH E,392,FOREIGN STUDY PROG,15,0,0
18846,2006,Summer,ENGR,CH E,490,INDEPENDENT STUDY,4,0,0
19134,2006,Summer,LAS,CHEM,177,GENERAL CHEMISTRY,24,3,13
19180,2006,Summer,LAS,CHEM,177L,GENERAL CHEM LAB,19,3,16
19406,2006,Summer,LAS,CHEM,231,ELEM ORGANIC CHEM,24,5,21
19451,2006,Summer,LAS,CHEM,231L,ELEM ORGNC CHEM LAB,20,3,15
19832,2006,Summer,LAS,CHEM,399,UNDERGRAD RESEARCH,3,0,0
20047,2006,Summer,LAS,CHIN,370,CHINESE LIT IN ENGL,15,0,0
20105,2006,Summer,LAS,CJ ST,240,INTR CRIMINL JUSTIC,41,1,2
20134,2006,Summer,LAS,CJ ST,241,YOUTH & CRIME,56,4,7
20176,2006,Summer,LAS,CJ ST,332,PHILOSOPHY OF LAW,14,4,29
20210,2006,Summer,LAS,CJ ST,340,DEVIANT &CRIM BEHAV,16,0,0
20239,2006,Summer,LAS,CJ ST,341,CRIMINOLOGY,33,1,3
20381,2006,Summer,LAS,CJ ST,460,CRIM &JUV JUST PRAC,22,1,5
20468,2006,Summer,INDIS,CL ST,273,GREEK &ROMAN MYTHOL,20,0,0
20664,2006,Summer,INDIS,CL ST,395,STUDY ABROAD GREECE,6,0,0
20760,2006,Summer,LAS,CMDIS,286,BASIC SIGN LANGUAGE,15,0,0
20840,2006,Summer,LAS,COM S,103,COMPUTER APPLICATNS,163,29,18
20914,2006,Summer,LAS,COM S,107,APP COMPUTER PROGRM,10,5,50
20989,2006,Summer,LAS,COM S,207,PROGRAMMING I,12,7,58
21075,2006,Summer,LAS,COM S,228,INTRO DATA STRUCTUR,19,8,42
21198,2006,Summer,LAS,COM S,311,DSN&ANALYSIS ALGRTH,25,5,20
21459,2006,Summer,LAS,COM S,363,INTR DATABS MGT SYS,12,2,17
21830,2006,Summer,LAS,COMST,102,INTRO INTERPRS COMM,24,2,8
21919,2006,Summer,LAS,COMST,214,PROFESSNAL COMMUNIC,21,1,5
22020,2006,Summer,LAS,COMST,310,INTERCULTURAL COMM,17,1,6
22053,2006,Summer,LAS,COMST,311,RELATIONAL COMMUNIC,18,2,11
22266,2006,Summer,LAS,COMST,490,INDEPENDENT STUDY,1,0,0
22877,2006,Summer,ENGR,CPR E,211,INTR MICROCONTROLLR,6,0,0
23585,2006,Summer,H SCI,DANCE,160,BALLROOM DANCE I,11,1,9
23766,2006,Summer,H SCI,DANCE,270,DANCE APPRECIATION,7,0,0
23883,2006,Summer,H SCI,DANCE,490,INDEPENDENT STUDY,1,0,0
24411,2006,Summer,DSGN,DSN S,446,INTERDIS DSN STUDIO,6,0,0
24459,2006,Summer,DSGN,DSN S,488,MODERNISM TO 1945,1,0,0
24650,2006,Summer,ENGR,E E,201,ELECTRIC CIRCUITS,18,0,0
24691,2006,Summer,ENGR,E E,203,ELETRN DEVIC&CIRCTS,12,6,50
24806,2006,Summer,ENGR,E E,311,ELECTROMG FLD&WAVES,17,1,6
24905,2006,Summer,ENGR,E E,324,SIGNALS &SYSTEMS II,1,0,0
25035,2006,Summer,ENGR,E E,409,INTDISCP SYS EFFCTV,7,0,0
25141,2006,Summer,ENGR,E E,432,MICROELEC FABRICATN,8,0,0
25351,2006,Summer,ENGR,E E,463,DESIGN ELECTRIC SYS,3,0,0
25436,2006,Summer,ENGR,E E,490,INDEPENDENT STUDY,4,0,0
25553,2006,Summer,ENGR,E M,274,STATICS OF ENGINEER,45,7,16
25617,2006,Summer,ENGR,E M,324,MECHAN OF MATERIALS,43,17,40
25675,2006,Summer,ENGR,E M,327,MECH OF MATERLS LAB,18,0,0
25719,2006,Summer,ENGR,E M,345,DYNAMICS,36,3,8
25819,2006,Summer,ENGR,E M,378,MECHANICS OF FLUIDS,11,2,18
25950,2006,Summer,INDIS,ECON,101,PRIN MICROECONOMICS,111,19,17
26018,2006,Summer,INDIS,ECON,102,PRIN MACROECONOMICS,45,4,9
26189,2006,Summer,INDIS,ECON,301,INTERMED MICROECON,11,2,18
26439,2006,Summer,INDIS,ECON,353,"MONEY,BANK,FIN INST",14,0,0
26783,2006,Summer,INDIS,ECON,490,INDEPENDENT STUDY,1,0,0
26922,2006,Summer,LAS,ENGL,101C,ENGLISH NONNATIV II,17,0,0
26979,2006,Summer,LAS,ENGL,104,FIRST-YR COMPSITN I,64,7,11
26992,2006,Summer,LAS,ENGL,105,FIRST-YR COMPOS II,92,17,18
27146,2006,Summer,LAS,ENGL,220,DESCRP ENGL GRAMMAR,20,2,10
27346,2006,Summer,LAS,ENGL,302,BUSINESS COMMUNICAT,386,29,8
27418,2006,Summer,LAS,ENGL,304,CREAT WRITING FICTN,15,0,0
27461,2006,Summer,LAS,ENGL,305,CREAT WRITING NON-F,15,5,33
27498,2006,Summer,LAS,ENGL,306,CREAT WRITING POET,13,0,0
27538,2006,Summer,LAS,ENGL,309,REPT&PROPOSL WRITNG,16,4,25
27661,2006,Summer,LAS,ENGL,314,TECHNICAL COMMUNCTN,152,9,6
27784,2006,Summer,LAS,ENGL,335,FILM,33,1,3
27842,2006,Summer,LAS,ENGL,340,SURVEY WOMEN'S LIT,6,0,0
28015,2006,Summer,LAS,ENGL,362,AMER LIT: 1830-1914,16,1,6
28036,2006,Summer,LAS,ENGL,364,AMER LIT: 1914-PRES,22,1,5
28257,2006,Summer,LAS,ENGL,406,WRIT WORKSHP POETRY,1,0,0
28579,2006,Summer,LAS,ENGL,490F,IND STU CREATV WRIT,1,0,0
28734,2006,Summer,ENGR,ENGR,160,ENGR PROB W/CPR LAB,9,1,11
28996,2006,Summer,INDIS,ENSCI,312,ECOLOGY,3,0,0
29468,2006,Summer,CALS,ENT,201,INTRO TO INSECTS,30,4,13
29666,2006,Summer,CALS,ENT,490E,IND STU RESRCH/WORK,1,0,0
29840,2006,Summer,INDIS,ENV S,173,ENVIRONMNTL BIOLOGY,6,1,17
30029,2006,Summer,INDIS,ENV S,342,WORLD FOOD ISSUES,8,0,0
30257,2006,Summer,INDIS,ENV S,464X,"ROME:TRANSPRTN,PLAN",1,0,0
30420,2006,Summer,H SCI,EX SP,101,SWIMMING I,4,0,0
30504,2006,Summer,H SCI,EX SP,126,POCKET BILLIARDS,18,1,6
30522,2006,Summer,H SCI,EX SP,129,BOWLING,9,0,0
30539,2006,Summer,H SCI,EX SP,135,GOLF I,17,0,0
30572,2006,Summer,H SCI,EX SP,158,TENNIS I,10,1,10
30605,2006,Summer,H SCI,EX SP,164,WALKING FOR FITNESS,15,0,0
30698,2006,Summer,H SCI,EX SP,220,BASIC ATHLETC TRAIN,20,0,0
30825,2006,Summer,H SCI,EX SP,258,PHYS FITNESS & COND,10,0,0
30879,2006,Summer,H SCI,EX SP,284,ELEM&PRESCH MVMT ED,19,0,0
30898,2006,Summer,H SCI,EX SP,290X,YOUTH SPORT INTERN,1,0,0
30912,2006,Summer,H SCI,EX SP,315,COACH THY&ADMIN ISS,22,0,0
30973,2006,Summer,H SCI,EX SP,355,BIOMECHANICS,22,0,0
30992,2006,Summer,H SCI,EX SP,358,PHYSIOLOGY EXERCISE,26,6,23
31011,2006,Summer,H SCI,EX SP,360,SOC SPORT &EXERCISE,31,7,23
31044,2006,Summer,H SCI,EX SP,366,EXERCISE PSYCHOLOGY,16,1,6
31202,2006,Summer,H SCI,EX SP,485A,INTERNSHIP EXER SCI,18,0,0
31228,2006,Summer,H SCI,EX SP,485C,INTERNSHP SPORT MGT,29,0,0
31256,2006,Summer,H SCI,EX SP,490A,IND STUDY EXER&SPRT,4,0,0
31512,2006,Summer,H SCI,FCEDS,418B,SUPV EXP FCS STUDIE,3,0,0
31623,2006,Summer,BUS,FIN,301,PRINCIPL OF FINANCE,69,8,12
31672,2006,Summer,BUS,FIN,310,CORPORATE FINANCE,25,0,0
31718,2006,Summer,BUS,FIN,320,INVESTMENTS,21,0,0
32119,2006,Summer,BUS,FIN,490,INDEPENDENT STUDY,2,0,0
32166,2006,Summer,BUS,FIN,499C,INTERNS REAL ESTATE,3,0,0
32500,2006,Summer,LAS,FRNCH,101,ELEMENTARY FRENCH I,9,1,11
32524,2006,Summer,LAS,FRNCH,102,ELEMENTRY FRENCH II,10,2,20
32710,2006,Summer,LAS,FRNCH,395,STUDY ABROAD,17,0,0
32929,2006,Summer,INDIS,FS HN,167,INTRO HUMAN NUTRITN,54,15,28
33160,2006,Summer,INDIS,FS HN,342,WORLD FOOD ISSUES,4,0,0
33319,2006,Summer,INDIS,FS HN,403,FOOD LAWS&REGL PROC,21,0,0
33519,2006,Summer,INDIS,FS HN,442,MEDICAL DIETETICS I,36,0,0
33538,2006,Summer,INDIS,FS HN,443,MEDICAL DIETETCS II,16,0,0
33571,2006,Summer,INDIS,FS HN,446,DIETETICS EXPERIENC,20,0,0
33588,2006,Summer,INDIS,FS HN,448,PROF DEVEL ASSESSMT,20,0,0
33623,2006,Summer,INDIS,FS HN,461A,MED NUTRI I ASSESMT,5,1,20
33643,2006,Summer,INDIS,FS HN,461B,MED NUTRI I GASTROI,3,0,0
33662,2006,Summer,INDIS,FS HN,461C,MED NUTRI I DIABETE,4,0,0
33681,2006,Summer,INDIS,FS HN,461D,MED NUTRI I CARDIAC,4,0,0
34091,2006,Summer,INDIS,FS HN,496A,TRAVEL - INTERNATNL,18,0,0
34190,2006,Summer,CALS,GEN,308,"BIOTEC AG,FOOD,HLTH",7,5,71
34199,2006,Summer,CALS,GEN,313,PRINCIP OF GENETICS,2,0,0
34401,2006,Summer,CALS,GEN,490R,GENETICS RESEARCH,1,0,0
34750,2006,Summer,LAS,GEOL,302,SUMMER FIELD STUDY,12,0,0
34877,2006,Summer,LAS,GEOL,409,FLD METHD HYDROGEOL,1,0,0
35062,2006,Summer,LAS,GER,101,ELEMENTARY GERMAN I,9,2,22
35083,2006,Summer,LAS,GER,102,ELEMENTRY GERMAN II,9,2,22
35384,2006,Summer,INDIS,GERON,466,GERONTL PREPRAC SEM,1,0,0
35418,2006,Summer,INDIS,GERON,467,GERONTOL PRACTICUM,1,0,0
35731,2006,Summer,H SCI,H S,105,1ST AID &EMERG CARE,35,1,3
35773,2006,Summer,H SCI,H S,110,PERS &CONSUMER HLTH,8,0,0
35843,2006,Summer,H SCI,H S,275,HEALTH ED ELEM SCHL,12,0,0
35977,2006,Summer,H SCI,H S,375,TEACH-LEARN HLTH ED,2,0,0
36093,2006,Summer,H SCI,H S,485,FIELD EXPERIENCE,4,0,0
36138,2006,Summer,H SCI,H S,490,INDEPENDENT STUDY,1,0,0
36216,2006,Summer,H SCI,HD FS,102,INDV&FAM LIFE DEVEL,31,1,3
36422,2006,Summer,H SCI,HD FS,221,DEVEL&GUID: AGE 3-8,12,2,17
36466,2006,Summer,H SCI,HD FS,226,DEVL MID CHILDHOOD,10,1,10
36655,2006,Summer,H SCI,HD FS,276,HUMAN SEXUALITY,68,9,13
36698,2006,Summer,H SCI,HD FS,283,PRSNL&FAMILY FINANC,24,0,0
36983,2006,Summer,H SCI,HD FS,367,ABUSE IN FAMILIES,26,0,0
37042,2006,Summer,H SCI,HD FS,373,DEATH PART OF LIVNG,13,0,0
37463,2006,Summer,H SCI,HD FS,490A,IND STU CHILD&FAMLY,1,0,0
37511,2006,Summer,H SCI,HD FS,490G,IND ST EARLY SPL ED,1,0,0
37571,2006,Summer,H SCI,HD FS,491,INTERNSHIP,45,0,0
37620,2006,Summer,H SCI,HD FS,493B,PARTNERNG W PARENTS,1,0,0
37696,2006,Summer,LAS,HIST,201,INTRO WESTERN CIV I,22,9,41
37799,2006,Summer,LAS,HIST,222,SURVEY U.S. HIST II,33,2,6
38008,2006,Summer,LAS,HIST,341,HIST LATIN AMERI II,30,1,3
