,Year,Semester,College,Department,Course,Title,Total Grades,"D, F, W Grades",% DFW
200,2007,Spring,CALS,A E,110,EXPERNC AG&BIO ENGR,49,2,4
219,2007,Spring,CALS,A E,201,ENTREPRN&INTERN SEM,39,5,13
238,2007,Fall,CALS,A E,203,CMPTR APPL&MODELING,34,1,3
243,2007,Spring,CALS,A E,216,FND AG &BIOSYS ENGR,40,1,3
261,2007,Fall,CALS,A E,271,PARAM SLD MODEL ENG,32,0,0
262,2007,Spring,CALS,A E,271,PARAM SLD MODEL ENG,30,1,3
283,2007,Fall,CALS,A E,272,PRO/ENG MOD&ASSEMBL,31,1,3
284,2007,Spring,CALS,A E,272,PRO/ENG MOD&ASSEMBL,27,7,26
300,2007,Spring,CALS,A E,301,JR SEMINAR AG ENGR,22,0,0
320,2007,Fall,CALS,A E,340,ANALY&DS FIELD MACH,21,0,0
330,2007,Spring,CALS,A E,342,AGRI TRACTOR POWER,33,1,3
342,2007,Fall,CALS,A E,363,ELEC POWR&ELECTRONC,35,0,0
349,2007,Fall,CALS,A E,388,SUSTNBL E&INT'L DEV,5,0,0
362,2007,Fall,CALS,A E,401,PROFESSIONLSM SEMNR,21,0,0
368,2007,Spring,CALS,A E,403,SYS MODELG&CONTROLS,2,1,50
376,2007,Fall,CALS,A E,404,A B E INSTRUMENTATN,23,0,0
384,2007,Fall,CALS,A E,408,GIS &NAT RESRCE MGT,1,0,0
402,2007,Fall,CALS,A E,413,FLUID POWER ENGR,20,1,5
415,2007,Fall,CALS,A E,415,AGRIC ENGR DESIGN I,20,0,0
416,2007,Spring,CALS,A E,415,AGRIC ENGR DESIGN I,6,0,0
437,2007,Fall,CALS,A E,416,AG ENGR DESIGN II,6,0,0
438,2007,Spring,CALS,A E,416,AG ENGR DESIGN II,17,0,0
464,2007,Fall,CALS,A E,431,SOIL&WTR CONSRVSYS,8,0,0
478,2007,Spring,CALS,A E,436X,SOIL&WTR MONITR SYS,1,1,100
492,2007,Spring,CALS,A E,469,GRAIN PROCESS&HANDL,12,0,0
508,2007,Spring,CALS,A E,478,DESIGN AG STRUCTRES,21,0,0
513,2007,Fall,CALS,A E,480,ENGR ANALY BIOL SYS,3,0,0
524,2007,Spring,CALS,A E,490C,IND STU CPTR-A DSGN,3,0,0
531,2007,Spring,CALS,A E,490E,IND STU ENVIR SYSTS,1,0,0
549,2007,Summer,CALS,A E,490P,IND STDY POWER ENGR,1,1,100
550,2007,Fall,CALS,A E,490P,IND STDY POWER ENGR,2,0,0
551,2007,Spring,CALS,A E,490P,IND STDY POWER ENGR,2,0,0
563,2007,Spring,CALS,A E,490Q,IND STDY STRUCTURES,1,0,0
568,2007,Summer,CALS,A E,490R,IND STDY PROCES ENG,1,0,0
579,2007,Spring,CALS,A E,490S,IND STU ENVIR&N RES,1,0,0
613,2007,Summer,CALS,A ECL,312,ECOLOGY,9,1,11
614,2007,Fall,CALS,A ECL,312,ECOLOGY,73,20,27
640,2007,Spring,CALS,A ECL,321,FISH BIOLOGY,16,1,6
679,2007,Fall,CALS,A ECL,365,VERTEBRATE BIOLOGY,104,37,36
701,2007,Spring,CALS,A ECL,366X,NAT HIST IOWA VERTE,43,1,2
703,2007,Fall,CALS,A ECL,371,ECOLOGICAL METHODS,26,8,31
704,2007,Spring,CALS,A ECL,371,ECOLOGICAL METHODS,26,0,0
718,2007,Spring,CALS,A ECL,401,INTR AQUAT ANIM MED,9,0,0
741,2007,Fall,CALS,A ECL,418,STREAM ECOLOGY,5,0,0
748,2007,Spring,CALS,A ECL,425,AQUATIC INSECTS,3,0,0
759,2007,Fall,CALS,A ECL,440,FISHERY MANAGEMENT,3,0,0
770,2007,Fall,CALS,A ECL,441,FISHERIES TECHNQUES,8,2,25
776,2007,Spring,CALS,A ECL,442,AQUACULTURE,19,2,11
790,2007,Fall,CALS,A ECL,451,WILDLIFE ECOL &MGMT,20,1,5
813,2007,Fall,CALS,A ECL,455,INT'L WILDLIFE ISSU,19,0,0
843,2007,Spring,CALS,A ECL,458X,ORNITHOLOGY,17,6,35
860,2007,Spring,CALS,A ECL,459X,MAMMALOGY,30,4,13
880,2007,Fall,CALS,A ECL,486L,AQUATIC ECOLOGY LAB,12,1,8
1327,2007,Summer,BUS,ACCT,215,LEGAL ENVIRONMT BUS,17,0,0
1328,2007,Fall,BUS,ACCT,215,LEGAL ENVIRONMT BUS,486,50,10
1329,2007,Spring,BUS,ACCT,215,LEGAL ENVIRONMT BUS,441,23,5
1373,2007,Summer,BUS,ACCT,284,FINANCIAL ACCOUNTNG,48,10,21
1374,2007,Fall,BUS,ACCT,284,FINANCIAL ACCOUNTNG,858,96,11
1375,2007,Spring,BUS,ACCT,284,FINANCIAL ACCOUNTNG,686,114,17
1411,2007,Fall,BUS,ACCT,284H,HONORS FINANCL ACCT,7,0,0
1422,2007,Summer,BUS,ACCT,285,MANAGERIAL ACCOUNTG,40,2,5
1423,2007,Fall,BUS,ACCT,285,MANAGERIAL ACCOUNTG,500,60,12
1424,2007,Spring,BUS,ACCT,285,MANAGERIAL ACCOUNTG,565,98,17
1460,2007,Spring,BUS,ACCT,285H,HONORS MANAGERL ACC,14,0,0
1494,2007,Fall,BUS,ACCT,316,BUSINESS LAW,26,0,0
1495,2007,Spring,BUS,ACCT,316,BUSINESS LAW,15,2,13
1519,2007,Summer,BUS,ACCT,383,INTMD MANAGERL ACCT,19,5,26
1520,2007,Fall,BUS,ACCT,383,INTMD MANAGERL ACCT,76,14,18
1521,2007,Spring,BUS,ACCT,383,INTMD MANAGERL ACCT,56,9,16
1562,2007,Summer,BUS,ACCT,384,ACCT INFO SYSTEMS,31,1,3
1563,2007,Fall,BUS,ACCT,384,ACCT INFO SYSTEMS,73,5,7
1564,2007,Spring,BUS,ACCT,384,ACCT INFO SYSTEMS,95,12,13
1597,2007,Summer,BUS,ACCT,386,INTMED ACCOUNTING I,32,7,22
1598,2007,Fall,BUS,ACCT,386,INTMED ACCOUNTING I,104,23,22
1599,2007,Spring,BUS,ACCT,386,INTMED ACCOUNTING I,78,14,18
1639,2007,Fall,BUS,ACCT,387,INTMD ACCOUNTING II,75,15,20
1640,2007,Spring,BUS,ACCT,387,INTMD ACCOUNTING II,71,18,25
1689,2007,Fall,BUS,ACCT,485,PRIN FED INCOME TAX,89,10,11
1690,2007,Spring,BUS,ACCT,485,PRIN FED INCOME TAX,73,14,19
1729,2007,Fall,BUS,ACCT,488,NONPROFIT INST ACCT,20,2,10
1730,2007,Spring,BUS,ACCT,488,NONPROFIT INST ACCT,25,4,16
1756,2007,Spring,BUS,ACCT,490,INDEPENDENT STUDY,3,1,33
1775,2007,Fall,BUS,ACCT,495,ADV ACCT PROBLEMS,17,1,6
1776,2007,Spring,BUS,ACCT,495,ADV ACCT PROBLEMS,12,2,17
1826,2007,Summer,BUS,ACCT,497,INTRO TO AUDITING,39,3,8
1827,2007,Fall,BUS,ACCT,497,INTRO TO AUDITING,48,2,4
1828,2007,Spring,BUS,ACCT,497,INTRO TO AUDITING,70,2,3
1875,2007,Fall,LAS,ADVRT,230,ADVERTISING PRINCIP,234,43,18
1876,2007,Spring,LAS,ADVRT,230,ADVERTISING PRINCIP,222,35,16
1912,2007,Summer,LAS,ADVRT,301,STRATEG PLAN AD &PR,17,0,0
1913,2007,Fall,LAS,ADVRT,301,STRATEG PLAN AD&P R,61,2,3
1914,2007,Spring,LAS,ADVRT,301,STRATEG PLAN AD &PR,57,3,5
1952,2007,Fall,LAS,ADVRT,334,ADVERTSNG CREATIVTY,33,0,0
1953,2007,Spring,LAS,ADVRT,334,ADVERTSNG CREATIVTY,17,0,0
1982,2007,Fall,LAS,ADVRT,335,ADVERT MEDIA PLANNG,21,1,5
1983,2007,Spring,LAS,ADVRT,335,ADVERT MEDIA PLANNG,28,3,11
2007,2007,Spring,LAS,ADVRT,336,AD MEDIA SALES &MGT,17,1,6
2039,2007,Fall,LAS,ADVRT,434,ADVERTISING CAMPGNS,24,1,4
2040,2007,Spring,LAS,ADVRT,434,ADVERTISING CAMPGNS,36,0,0
2067,2007,Spring,LAS,ADVRT,436,AD PORTFLIO PRACTCM,19,0,0
2081,2007,Fall,LAS,ADVRT,497,SPL TOPICS COMMUNIC,9,0,0
2082,2007,Spring,LAS,ADVRT,497,SPL TOPICS COMMUNIC,8,0,0
2132,2007,Spring,ENGR,AER E,112X,ORIEN LEARNING&TEAM,1,0,0
2140,2007,Fall,ENGR,AER E,160,AEROSPAC ENG PROBLM,114,14,12
2141,2007,Spring,ENGR,AER E,160,AEROSPAC ENG PROBLM,21,6,29
2167,2007,Fall,ENGR,AER E,160H,HONORS AER ENG PROB,61,8,13
2186,2007,Fall,ENGR,AER E,161,NUM&GRAPHC&LAB TCNQ,28,6,21
2187,2007,Spring,ENGR,AER E,161,NUM&GRAPHC&LAB TCNQ,76,12,16
2212,2007,Spring,ENGR,AER E,161H,HON NUM&GRAPH TCHNQ,24,2,8
2237,2007,Fall,ENGR,AER E,243,AERODYNAMICS I,26,2,8
2238,2007,Spring,ENGR,AER E,243,AERODYNAMICS I,61,1,2
2257,2007,Fall,ENGR,AER E,243L,AERODYNAMICS LAB I,22,1,5
2258,2007,Spring,ENGR,AER E,243L,AERODYNAMICS LAB I,59,0,0
2271,2007,Fall,ENGR,AER E,261,INTRO AEROSPAC ENGR,74,5,7
2272,2007,Spring,ENGR,AER E,261,INTRO AEROSPAC ENGR,13,2,15
2298,2007,Spring,ENGR,AER E,265,SCI BALLOON ENGR&OP,8,1,13
2309,2007,Spring,ENGR,AER E,290A,IND STU FLIGHT GRND,24,0,0
2310,2007,Spring,ENGR,AER E,290B,IND STUDY IN-FLIGHT,9,2,22
2312,2007,Fall,ENGR,AER E,290C,INDEPENDENT STUDY,21,0,0
2313,2007,Spring,ENGR,AER E,290C,INDEPENDENT STUDY,16,0,0
2357,2007,Spring,ENGR,AER E,311,GAS DYNAMICS,83,17,20
2378,2007,Spring,ENGR,AER E,311L,GAS DYNAMICS LAB,83,0,0
2387,2007,Fall,ENGR,AER E,321,FLIGHT STRUCT ANALY,76,12,16
2424,2007,Spring,ENGR,AER E,331,FLGHT CONTROL SYS I,73,8,11
2444,2007,Spring,ENGR,AER E,343,AERODYNAMICS II,86,8,9
2451,2007,Spring,ENGR,AER E,343L,AERODYNAMICS LAB II,86,0,0
2472,2007,Fall,ENGR,AER E,351,ASTRODYNAMICS I,84,18,21
2500,2007,Fall,ENGR,AER E,355,AIRCRFT FLI DYN&CTL,82,8,10
2524,2007,Fall,ENGR,AER E,361,COMP TECHNQ AER DSN,32,6,19
2525,2007,Spring,ENGR,AER E,361,COMP TECHNQ AER DSN,59,1,2
2550,2007,Fall,ENGR,AER E,365X,AEROSPACE SYSTEMS,4,1,25
2565,2007,Fall,ENGR,AER E,411,AERO VEHIC PROPUL I,82,3,4
2584,2007,Spring,ENGR,AER E,412,AER VEH PROPULSN II,16,2,13
2597,2007,Spring,ENGR,AER E,421,ADV FLIGHT STRUCTRS,74,6,8
2618,2007,Fall,ENGR,AER E,422,VIBRATN&AEROELASTIC,11,3,27
2625,2007,Fall,ENGR,AER E,423,COMPOSITE FLT STRUC,46,2,4
2638,2007,Spring,ENGR,AER E,426,DSIGN AEROSP STRUCT,23,1,4
2658,2007,Fall,ENGR,AER E,442,V/STOL AERODYN&PERF,31,3,10
2671,2007,Fall,ENGR,AER E,446,COMPUT FLUID DYNAM,28,6,21
2682,2007,Spring,ENGR,AER E,448,FLUID DYN TURBOMACH,5,2,40
2693,2007,Fall,ENGR,AER E,451,ASTRODYNAMICS II,16,0,0
2694,2007,Spring,ENGR,AER E,451,ASTRODYNAMICS II,6,1,17
2717,2007,Fall,ENGR,AER E,455X,ADV FLIGHT MECH&TST,10,0,0
2725,2007,Fall,ENGR,AER E,461,MOD DESIGN METHODOL,61,5,8
2726,2007,Spring,ENGR,AER E,461,MOD DESIGN METHODOL,25,2,8
2755,2007,Fall,ENGR,AER E,462,DESIGN AEROSPAC SYS,24,1,4
2756,2007,Spring,ENGR,AER E,462,DESIGN AEROSPAC SYS,29,1,3
2833,2007,Fall,ENGR,AER E,490A,IND STU A/GAS DYNAM,8,0,0
2834,2007,Spring,ENGR,AER E,490A,IND STU A/GAS DYNAM,3,0,0
2855,2007,Fall,ENGR,AER E,490B,IND STDY PROPULSION,1,0,0
2873,2007,Spring,ENGR,AER E,490C,IND STU AEROS STRUC,2,0,0
2935,2007,Fall,ENGR,AER E,490F,IND ST FLT CONT SYS,1,0,0
2936,2007,Spring,ENGR,AER E,490F,IND ST FLT CONT SYS,1,0,0
2960,2007,Fall,ENGR,AER E,490H,INDEP STUDY HONORS,1,0,0
2961,2007,Spring,ENGR,AER E,490H,INDEP STUDY HONORS,2,0,0
2995,2007,Fall,ENGR,AER E,490J,IND STU NONDESTR EV,6,1,17
2996,2007,Spring,ENGR,AER E,490J,IND STU NONDESTR EV,2,0,0
3019,2007,Spring,ENGR,AER E,490K,IND STU WIND ENGINR,1,0,0
3056,2007,Fall,ENGR,AER E,499,SENIOR PROJECT,3,2,67
3057,2007,Spring,ENGR,AER E,499,SENIOR PROJECT,4,0,0
3061,2007,Fall,H SCI,AESHM,102X,DIRECTNS LEARN CMMU,29,0,0
3286,2007,Fall,H SCI,AESHM,287,PRIN MGMT HUMAN SCI,44,4,9
3346,2007,Fall,H SCI,AESHM,342,AESTHETC OF EVERYDY,52,2,4
3387,2007,Fall,H SCI,AESHM,379,COMMUNITY LEADERSHP,35,5,14
3598,2007,Fall,H SCI,AESHM,477,MLTI-CHANNL RETAILI,14,3,21
3618,2007,Fall,INDIS,AF AM,201,INTRO AFRIC AMER ST,31,12,39
3619,2007,Spring,INDIS,AF AM,201,INTRO AFRIC AMER ST,37,4,11
3651,2007,Spring,INDIS,AF AM,325,PEOPLE&CULTR AFRICA,8,4,50
3666,2007,Summer,INDIS,AF AM,330,ETHNIC&RACE RELATNS,6,0,0
3667,2007,Fall,INDIS,AF AM,330,ETHNIC&RACE RELATNS,24,3,13
3668,2007,Spring,INDIS,AF AM,330,ETHNIC&RACE RELATNS,11,0,0
3700,2007,Fall,INDIS,AF AM,334,AFRI AMER RELIG EXP,7,0,0
3713,2007,Fall,INDIS,AF AM,347,AFRIC AM LIT TO1960,3,0,0
3726,2007,Spring,INDIS,AF AM,350,AFRICAN AMERI WOMEN,7,2,29
3738,2007,Fall,INDIS,AF AM,353,HIST AFRICAN AMER I,4,0,0
3748,2007,Spring,INDIS,AF AM,354,HIST AFRICN AMER II,8,2,25
3774,2007,Fall,LAS,AFAS,101,LEADERSHIP LAB I,26,4,15
3787,2007,Spring,LAS,AFAS,102,LEADERSHIP LAB I,21,5,24
3804,2007,Fall,LAS,AFAS,141,FOUND U S AIR FORCE,32,3,9
3818,2007,Spring,LAS,AFAS,142,U S AIR FORCE TODAY,26,6,23
3846,2007,Fall,LAS,AFAS,151X,AIR FRC PHYS READNS,70,6,9
3854,2007,Fall,LAS,AFAS,201,LEADERSHIP LAB II,17,3,18
3867,2007,Spring,LAS,AFAS,202,LEADERSHIP LAB II,23,4,17
3884,2007,Fall,LAS,AFAS,241,EVOL USAF AIR POWER,23,1,4
3898,2007,Spring,LAS,AFAS,242,AIR POWER DEVELOPMT,25,0,0
3914,2007,Fall,LAS,AFAS,301,LEADERSHIP LAB III,21,1,5
3927,2007,Spring,LAS,AFAS,302,LEADERSHIP LAB III,15,1,7
3944,2007,Fall,LAS,AFAS,341,AIR F LEADERSHP STU,30,1,3
3958,2007,Spring,LAS,AFAS,342,AIR F MGT&LEADERSHP,28,2,7
3974,2007,Fall,LAS,AFAS,401,LEADERSHIP LAB IV,16,0,0
3987,2007,Spring,LAS,AFAS,402,LEADERSHIP LAB IV,15,0,0
4004,2007,Fall,LAS,AFAS,441,NATIONAL SECURITY,18,0,0
4018,2007,Spring,LAS,AFAS,442,NATL SECURITY FORCE,16,0,0
4034,2007,Fall,CALS,AGEDS,110A,ORIENTATION AGRI ED,28,0,0
4049,2007,Fall,CALS,AGEDS,110B,ORIENTATION AGRI ST,57,2,4
4064,2007,Fall,CALS,AGEDS,110C,ORIENT GENERAL AGRI,21,2,10
4089,2007,Fall,CALS,AGEDS,111,ORIENT AG SCHOLARS,13,0,0
4103,2007,Spring,CALS,AGEDS,112,AG BIOTECHN COLLOQ,8,0,0
4121,2007,Fall,CALS,AGEDS,113X,SUCCESS SEMINAR I,4,0,0
4125,2007,Spring,CALS,AGEDS,114X,SUCCESS SEMINAR II,7,0,0
4141,2007,Fall,CALS,AGEDS,211A,FIELD EXP H.S. AGRI,20,3,15
4142,2007,Spring,CALS,AGEDS,211A,FIELD EXP HIGH SCHL,13,4,31
4183,2007,Fall,CALS,AGEDS,211C,FIELD EXP AG INDUST,3,0,0
4184,2007,Spring,CALS,AGEDS,211C,FIELD EXP AG INDUST,6,0,0
4218,2007,Fall,CALS,AGEDS,215,CAREER SEMINAR,50,2,4
4219,2007,Spring,CALS,AGEDS,215,CAREER SEMINAR,18,1,6
4248,2007,Spring,CALS,AGEDS,290,SPECIAL PROBLEMS,3,0,0
4263,2007,Fall,CALS,AGEDS,310,FOUND AG ED PROGRMS,11,0,0
4264,2007,Spring,CALS,AGEDS,310,FOUND AG ED PROGRMS,15,0,0
4293,2007,Summer,CALS,AGEDS,311,PRESENTN STRATEGIES,21,3,14
4294,2007,Fall,CALS,AGEDS,311,PRESENTN STRATEGIES,111,8,7
4295,2007,Spring,CALS,AGEDS,311,PRESENTN STRATEGIES,78,4,5
4346,2007,Fall,CALS,AGEDS,312X,SCI WITH PRACTICE,16,0,0
4357,2007,Fall,CALS,AGEDS,315,LEADERSHIP IN AGRIC,51,1,2
4358,2007,Spring,CALS,AGEDS,315,LEADERSHIP IN AGRIC,51,2,4
4426,2007,Fall,CALS,AGEDS,401,PLAN AG ED PROGRAMS,5,0,0
4440,2007,Spring,CALS,AGEDS,402,TEACHING AG SCI/BUS,7,0,0
4462,2007,Summer,CALS,AGEDS,412,INTERNSHIP IN AGEDS,4,1,25
4463,2007,Fall,CALS,AGEDS,412,INTERNSHIP IN AGEDS,6,0,0
4464,2007,Spring,CALS,AGEDS,412,INTERNSHIP IN AGEDS,1,0,0
4497,2007,Spring,CALS,AGEDS,414,NONFORMAL AG ED PRG,2,0,0
4510,2007,Spring,CALS,AGEDS,416,PRE-STDT TCHG EXPER,7,0,0
4537,2007,Fall,CALS,AGEDS,417,SUPR TCHNG AG PROGS,2,0,0
4538,2007,Spring,CALS,AGEDS,417,SUPR TCHNG AG PROGS,6,0,0
4574,2007,Summer,CALS,AGEDS,450,FARM MGMT&OPERATION,9,0,0
4575,2007,Fall,CALS,AGEDS,450,FARM MGMT&OPERATION,31,0,0
4576,2007,Spring,CALS,AGEDS,450,FARM MGMT&OPERATION,34,1,3
4625,2007,Spring,CALS,AGEDS,451X,AGRICULTURAL LAW,9,0,0
4674,2007,Summer,CALS,AGEDS,490A,"IND STU PHIL,CURRIC",4,0,0
4675,2007,Fall,CALS,AGEDS,490A,"IND STU PHIL,CURRIC",1,0,0
4676,2007,Spring,CALS,AGEDS,490A,"IND STU PHIL,CURRIC",2,0,0
4707,2007,Fall,CALS,AGEDS,490B,"IND STU LDRSHP,EVAL",7,0,0
4708,2007,Spring,CALS,AGEDS,490B,"IND STU LDRSHP,EVAL",21,1,5
4741,2007,Summer,CALS,AGEDS,490C,"IND STU BUS,PROD AG",4,0,0
4742,2007,Fall,CALS,AGEDS,490C,"IND STU BUS,PROD AG",14,0,0
4743,2007,Spring,CALS,AGEDS,490C,"IND STU BUS,PROD AG",6,1,17
4779,2007,Fall,CALS,AGEDS,490D,"IND STU EXTEN,INT'L",3,0,0
4800,2007,Spring,CALS,AGEDS,490H,INDEP STUDY HONORS,1,0,0
4809,2007,Fall,CALS,AGEDS,490I,IND STU COMMUNICATN,1,0,0
4810,2007,Spring,CALS,AGEDS,490I,IND STU COMMUNICATN,1,0,0
4855,2007,Fall,CALS,AGRON,110,PRO DEVEL:ORIENTATN,35,1,3
4877,2007,Fall,CALS,AGRON,114,PRINCIP OF AGRONOMY,196,42,21
4878,2007,Spring,CALS,AGRON,114,PRINCIP OF AGRONOMY,139,23,17
4906,2007,Fall,CALS,AGRON,120,INTR RENEW RESOURCS,23,4,17
4907,2007,Spring,CALS,AGRON,120,INTR RENEW RESOURCS,25,4,16
4942,2007,Summer,CALS,AGRON,154,FUND OF SOIL SCIENC,13,1,8
4943,2007,Fall,CALS,AGRON,154,FUND OF SOIL SCIENC,115,18,16
4944,2007,Spring,CALS,AGRON,154,FUND OF SOIL SCIENC,159,20,13
4977,2007,Fall,CALS,AGRON,155,SOILS HORT SCIENTST,20,8,40
4978,2007,Spring,CALS,AGRON,155,SOILS HORT SCIENTST,27,5,19
5004,2007,Fall,CALS,AGRON,156,SOILS FOR URBAN USE,18,8,44
5005,2007,Spring,CALS,AGRON,156,SOILS FOR URBAN USE,27,9,33
5039,2007,Fall,CALS,AGRON,206,INTRO METEOROLOGY,70,7,10
5040,2007,Spring,CALS,AGRON,206,INTRO METEOROLOGY,47,5,11
5075,2007,Fall,CALS,AGRON,210,AGRON CAREER PLANNG,39,0,0
5093,2007,Fall,CALS,AGRON,212,"CROP GWRTH,PROD&MGT",80,6,8
5094,2007,Spring,CALS,AGRON,212,GRAIN &FORAGE CROPS,77,7,9
5148,2007,Fall,CALS,AGRON,230,CROP STRUC-FUNC REL,26,7,27
5149,2007,Spring,CALS,AGRON,230,CROP STRUC-FUNC REL,34,4,12
5168,2007,Fall,CALS,AGRON,260,SOILS&ENVIR QUALITY,86,3,3
5169,2007,Spring,CALS,AGRON,260,SOILS&ENVIR QUALITY,76,0,0
5200,2007,Spring,CALS,AGRON,283,PESTICIDE APPL CERT,12,0,0
5225,2007,Fall,CALS,AGRON,311X,PROFESNL INTERNSHIP,2,1,50
5255,2007,Fall,CALS,AGRON,317,PRIN OF WEED SCIENC,49,3,6
5275,2007,Fall,CALS,AGRON,320,"GENET,AGRI&BIOTECHN",15,6,40
5276,2007,Spring,CALS,AGRON,320,"GENET,AGRI&BIOTECHN",24,13,54
5312,2007,Spring,CALS,AGRON,331,INTERCOLL CROP TEAM,3,0,0
5335,2007,Fall,CALS,AGRON,334,FORAGE CROP MGMT,25,2,8
5336,2007,Spring,CALS,AGRON,334,FORAGE CROP MGMT,44,3,7
5378,2007,Summer,CALS,AGRON,342,WORLD FOOD ISSUES,7,1,14
5379,2007,Fall,CALS,AGRON,342,WORLD FOOD ISSUES,21,1,5
5380,2007,Spring,CALS,AGRON,342,WORLD FOOD ISSUES,75,3,4
5416,2007,Fall,CALS,AGRON,351,TURFGRASS ESTAB&MGT,5,0,0
5439,2007,Fall,CALS,AGRON,354,SOILS &PLANT GROWTH,48,13,27
5440,2007,Spring,CALS,AGRON,354,SOILS &PLANT GROWTH,70,12,17
5469,2007,Fall,CALS,AGRON,354L,SOIL&PLANT GRWTH LB,22,3,14
5470,2007,Spring,CALS,AGRON,354L,SOIL&PLANT GRWTH LB,20,1,5
5493,2007,Fall,CALS,AGRON,356,SITE CROP &SOIL MGT,19,0,0
5498,2007,Spring,CALS,AGRON,360,ENVIRN SOIL SCIENCE,30,0,0
5516,2007,Fall,CALS,AGRON,370,FLD EXP SOIL DESCRP,7,1,14
5517,2007,Spring,CALS,AGRON,370,FLD EXP SOIL DESCRP,11,0,0
5548,2007,Fall,CALS,AGRON,392,SYST CROP&SOIL MGMT,13,2,15
5549,2007,Spring,CALS,AGRON,392,SYST CROP&SOIL MGMT,10,1,10
5575,2007,Fall,CALS,AGRON,402,WTRSHED HYDROL&SURF,3,0,0
5585,2007,Spring,CALS,AGRON,404,GLOBAL CHANGE,7,4,57
5604,2007,Spring,CALS,AGRON,405X,ENVIRONMNTL BIOPHYS,1,0,0
5608,2007,Fall,CALS,AGRON,406,WORLD CLIMATES,1,0,0
5628,2007,Fall,CALS,AGRON,410,PRO DEVELP SR FORUM,18,0,0
5629,2007,Spring,CALS,AGRON,410,PRO DEVELP SR FORUM,14,0,0
5657,2007,Fall,CALS,AGRON,421,INTRO PLANT BREEDNG,14,0,0
5671,2007,Summer,CALS,AGRON,446,WORLD AGRONOMC SYST,9,0,0
5679,2007,Fall,CALS,AGRON,450,ISSUES SUSTAIN AGRI,73,2,3
5725,2007,Spring,CALS,AGRON,473,SOIL GENESIS&LNDSCP,6,0,0
5746,2007,Fall,CALS,AGRON,485,SOIL MICROBIAL ECOL,1,0,0
5766,2007,Summer,CALS,AGRON,490,INDEPENDENT STUDY,2,0,0
5767,2007,Fall,CALS,AGRON,490,INDEPENDENT STUDY,4,0,0
5768,2007,Spring,CALS,AGRON,490,INDEPENDENT STUDY,18,1,6
5800,2007,Fall,CALS,AGRON,490H,INDEP STUDY HONORS,1,0,0
5801,2007,Spring,CALS,AGRON,490H,INDEP STUDY HONORS,1,0,0
